t,x,y,z,time_from_sync,aligned_time,time_diff_ms
2321.7699999809265,1.12744140625,-0.068359375,-0.06494140625,2290.001666824023,2290.0,1.6668240227772912
2321.774999856949,1.197265625,-0.2353515625,-0.0302734375,2290.006666700045,2290.005000114441,1.6665856041981897
2321.7799999713898,1.22705078125,0.306640625,-0.0361328125,2290.011666814486,2290.0099999904637,1.666824022322544
2321.784999847412,1.146484375,-0.3515625,-0.00439453125,2290.0166666905084,2290.015000104904,1.6665856041981897
2321.789999961853,1.22265625,0.0380859375,-0.1220703125,2290.0216668049493,2290.0199999809265,1.6668240227772912
2321.794999837876,1.189453125,-0.05517578125,-0.0517578125,2290.026666680972,2290.0250000953674,1.666585604652937
2321.7999999523163,1.3271484375,0.1591796875,-0.03564453125,2290.0316667954125,2290.0299999713898,1.6668240227772912
2321.8049998283386,1.13671875,0.0009765625,0.01416015625,2290.036666671435,2290.0350000858307,1.6665856041981897
2321.8099999427795,1.2451171875,-0.1552734375,0.08447265625,2290.041666785876,2290.039999961853,1.6668240227772912
2321.814999818802,1.08203125,0.07568359375,-0.0703125,2290.046666661898,2290.0450000762944,1.6665856037434423
2321.819999933243,1.37158203125,-0.08740234375,-0.095703125,2290.051666776339,2290.0499999523163,1.6668240227772912
2321.824999809265,1.13671875,-0.01904296875,-0.01513671875,2290.0566666523614,2290.055000066757,1.6665856041981897
2321.829999923706,0.9912109375,0.02392578125,-0.00048828125,2290.0616667668023,2290.0599999427795,1.6668240227772912
2321.8349997997284,1.2060546875,-0.12255859375,0.171875,2290.0666666428247,2290.0650000572205,1.6665856041981897
2321.8399999141693,1.09912109375,0.10791015625,0.00634765625,2290.0716667572656,2290.0700001716614,1.6665856041981897
2321.844999790192,1.11181640625,-0.1240234375,-0.0498046875,2290.0766666332884,2290.075000047684,1.6665856041981897
2321.849999904633,0.974609375,-0.01025390625,-0.0849609375,2290.0816667477293,2290.080000162125,1.6665856041981897
