t,x,y,z,time_from_sync,aligned_time,time_diff_ms,gyro_x,gyro_y,gyro_z
1142.6099998950958,0.0703125,0.00537109375,0.85009765625,1125.008333325386,1125.0099999904637,1.66666507766422,3.173828125,-5.7373046875,3.72314453125
1142.619999885559,0.1083984375,-0.0419921875,0.986328125,1125.0183333158493,1125.0199999809265,1.6666650772094727,4.150390625,3.23486328125,3.662109375
1142.6299998760223,0.1083984375,-0.0419921875,0.986328125,1125.0283333063126,1125.0299999713898,1.6666650772094727,4.150390625,3.23486328125,3.662109375
1142.6399998664856,0.03466796875,-0.04150390625,0.62939453125,1125.0383332967758,1125.039999961853,1.6666650772094727,3.173828125,-0.3662109375,3.662109375
1142.6500000953674,0.03466796875,-0.04150390625,0.62939453125,1125.0483335256577,1125.0499999523165,1.6664266588577448,3.173828125,-0.3662109375,3.662109375
1142.6600000858307,0.09619140625,0.0009765625,0.75634765625,1125.058333516121,1125.0599999427795,1.666426658630371,2.74658203125,-3.662109375,3.72314453125
1142.670000076294,0.09619140625,0.0009765625,0.75634765625,1125.0683335065842,1125.0700001716614,1.6666650772094727,2.74658203125,-3.662109375,3.72314453125
1142.6800000667572,0.08984375,0.0,0.783203125,1125.0783334970474,1125.0800001621246,1.6666650772094727,4.69970703125,3.7841796875,3.7841796875
1142.6900000572205,0.08984375,0.0,0.783203125,1125.088333487511,1125.090000152588,1.666665076982099,4.69970703125,3.7841796875,3.7841796875
1142.7000000476835,0.07373046875,0.009765625,0.7314453125,1125.0983334779737,1125.1000001430511,1.6666650774368463,4.21142578125,-2.685546875,3.662109375
1142.710000038147,0.07373046875,0.009765625,0.7314453125,1125.1083334684372,1125.1100001335144,1.6666650772094727,4.21142578125,-2.685546875,3.662109375
1142.7200000286102,0.10986328125,-0.02783203125,0.74560546875,1125.1183334589005,1125.120000123978,1.6666650774368463,3.173828125,-4.7607421875,3.72314453125
1142.7300000190735,0.08984375,-0.01220703125,0.802734375,1125.1283334493637,1125.130000114441,1.6666650772094727,4.08935546875,6.16455078125,3.72314453125
1142.7400000095367,0.08984375,-0.01220703125,0.802734375,1125.138333439827,1125.1400001049042,1.6666650772094727,4.08935546875,6.16455078125,3.72314453125
1142.75,0.087890625,-0.07080078125,0.6337890625,1125.1483334302902,1125.1500000953674,1.6666650772094727,2.99072265625,-4.08935546875,3.662109375
1142.7599999904633,0.087890625,-0.07080078125,0.6337890625,1125.1583334207537,1125.1600000858307,1.666665076982099,2.99072265625,-4.08935546875,3.662109375
1142.7699999809265,0.107421875,-0.02392578125,0.97021484375,1125.1683334112167,1125.170000076294,1.6666650772094727,3.0517578125,-2.86865234375,3.7841796875
1142.7799999713898,0.107421875,-0.02392578125,0.97021484375,1125.17833340168,1125.1800000667572,1.6666650772094727,3.0517578125,-2.86865234375,3.7841796875
1142.789999961853,0.06494140625,-0.01806640625,0.8818359375,1125.1883333921432,1125.1900000572205,1.6666650772094727,3.41796875,2.50244140625,3.7841796875
1142.7999999523165,0.06494140625,-0.01806640625,0.8818359375,1125.1983333826067,1125.2000000476835,1.6666650767547253,3.41796875,2.50244140625,3.7841796875
1142.8150000572205,0.12255859375,-0.02978515625,1.08056640625,1125.213333487511,1125.210000038147,3.3334493639358698,3.41796875,2.50244140625,3.7841796875
1142.8250000476835,0.12255859375,-0.02978515625,1.08056640625,1125.2233334779737,1125.2200000286102,3.3334493634811224,1.89208984375,-6.28662109375,3.72314453125
1142.835000038147,0.11181640625,-0.02294921875,1.2978515625,1125.2333334684372,1125.2300000190735,3.333449363708496,1.89208984375,-6.28662109375,3.72314453125
1142.8450000286102,0.11181640625,-0.02294921875,1.2978515625,1125.2433334589005,1125.2400000095367,3.333449363708496,2.62451171875,2.44140625,3.72314453125
1142.8550000190735,0.0830078125,-0.04443359375,1.134765625,1125.2533334493637,1125.25,3.333449363708496,2.62451171875,2.44140625,3.72314453125
1142.8650000095367,0.0830078125,-0.04443359375,1.134765625,1125.263333439827,1125.2599999904637,3.3334493632537487,2.9296875,-1.708984375,3.72314453125
1142.875,0.0927734375,-0.044921875,1.47119140625,1125.2733334302902,1125.2699999809265,3.333449363708496,2.9296875,-1.708984375,3.72314453125
1142.8849999904633,0.0927734375,-0.044921875,1.47119140625,1125.2833334207537,1125.2799999713898,3.3334493639358698,3.41796875,-2.0751953125,3.7841796875
1142.8949999809265,0.11083984375,-0.0283203125,1.43017578125,1125.2933334112167,1125.289999961853,3.333449363708496,3.41796875,-2.0751953125,3.7841796875
1142.9049999713898,0.11083984375,-0.0283203125,1.43017578125,1125.30333340168,1125.2999999523165,3.3334493634811224,4.21142578125,1.52587890625,3.7841796875
1142.914999961853,0.111328125,0.015625,1.3046875,1125.3133333921432,1125.3099999427795,3.333449363708496,4.21142578125,1.52587890625,3.7841796875
1142.9249999523165,0.111328125,0.015625,1.3046875,1125.3233333826067,1125.3200001716614,3.333210945356768,2.44140625,-1.3427734375,3.72314453125
1142.9349999427795,0.0869140625,-0.01513671875,1.47119140625,1125.3333333730698,1125.3300001621246,3.3332109451293945,2.44140625,-1.3427734375,3.72314453125
1142.9449999332428,0.0869140625,-0.01513671875,1.47119140625,1125.343333363533,1125.340000152588,3.3332109451293945,2.74658203125,-0.48828125,3.7841796875
1142.954999923706,0.08740234375,0.0146484375,1.3154296875,1125.3533333539965,1125.3500001430511,3.333210945356768,2.74658203125,-0.48828125,3.7841796875
1142.9649999141693,0.08740234375,0.0146484375,1.3154296875,1125.3633333444595,1125.3600001335144,3.3332109451293945,3.23486328125,6.40869140625,3.72314453125
1142.9749999046326,0.07958984375,0.01416015625,1.02294921875,1125.3733333349228,1125.370000123978,3.333210944902021,3.23486328125,6.40869140625,3.72314453125
1142.9849998950958,0.07958984375,0.01416015625,1.02294921875,1125.383333325386,1125.380000114441,3.3332109451293945,2.44140625,-2.74658203125,3.90625
1142.994999885559,0.10107421875,0.03271484375,1.2607421875,1125.3933333158493,1125.3900001049042,3.3332109451293945,2.44140625,-2.74658203125,3.90625
1143.0049998760223,0.10107421875,0.03271484375,1.2607421875,1125.4033333063126,1125.4000000953674,3.3332109451293945,2.25830078125,-0.48828125,3.90625
1143.0149998664856,0.09912109375,0.009765625,0.98291015625,1125.4133332967758,1125.4100000858307,3.3332109451293945,2.25830078125,-0.48828125,3.90625
1143.0250000953674,0.09912109375,0.009765625,0.98291015625,1125.4233335256577,1125.420000076294,3.333449363708496,2.5634765625,6.16455078125,3.84521484375
1143.0350000858307,0.05615234375,0.00634765625,1.13330078125,1125.433333516121,1125.4300000667572,3.333449363708496,2.5634765625,6.16455078125,3.84521484375
1143.045000076294,0.05615234375,0.00634765625,1.13330078125,1125.4433335065842,1125.4400000572205,3.333449363708496,1.708984375,-3.84521484375,3.90625
1143.0550000667572,0.0771484375,-0.00390625,0.9306640625,1125.4533334970474,1125.4500000476835,3.3334493639358698,1.708984375,-3.84521484375,3.90625
1143.0650000572205,0.0771484375,-0.00390625,0.9306640625,1125.463333487511,1125.460000038147,3.3334493639358698,1.8310546875,0.48828125,3.90625
1143.0750000476835,0.0810546875,0.05029296875,0.943359375,1125.4733334779737,1125.4700000286102,3.3334493634811224,1.8310546875,0.48828125,3.90625
1143.085000038147,0.0810546875,0.05029296875,0.943359375,1125.4833334684372,1125.4800000190735,3.333449363708496,2.5634765625,6.77490234375,3.96728515625
