t,x,y,z,time_from_sync
1580.1650073053102,-63.6822509765625,-81.38671875,49.1748046875,1550.1691726527274
1580.2400073053102,-63.69873046875,-81.38671875,49.2462158203125,1550.2441726527275
1580.4350074769716,-63.6822509765625,-81.298828125,49.59228515625,1550.4391728243888
1580.5100074769716,-63.7261962890625,-81.27685546875,49.6142578125,1550.5141728243889
1580.7050074102144,-64.2535400390625,-81.419677734375,51.1138916015625,1550.7091727576317
1580.7800074102145,-64.4073486328125,-81.4141845703125,51.097412109375,1550.7841727576317
1580.9750073434573,-64.1326904296875,-81.1944580078125,50.9600830078125,1550.9791726908745
1581.0500073434573,-63.8031005859375,-81.18896484375,50.9326171875,1551.0541726908746
1581.2450072767,-64.31396484375,-81.4691162109375,53.338623046875,1551.2491726241174
1581.3200072767002,-64.346923828125,-81.485595703125,53.3551025390625,1551.3241726241174
1581.515007209943,-63.5833740234375,-81.38671875,54.6844482421875,1551.5191725573602
1581.590007209943,-63.3251953125,-81.3702392578125,54.569091796875,1551.5941725573603
1581.7850073816044,-60.457763671875,-81.2164306640625,53.2012939453125,1551.7891727290216
1581.8600073816044,-60.380859375,-81.2164306640625,53.2562255859375,1551.8641727290217
1582.0550073148472,-57.3046875,-81.068115234375,51.4544677734375,1552.0591726622645
1582.1300073148473,-57.403564453125,-81.090087890625,51.405029296875,1552.1341726622645
1582.32500724809,-54.7723388671875,-81.090087890625,51.844482421875,1552.3291725955073
1582.40000724809,-54.7998046875,-81.0955810546875,51.800537109375,1552.4041725955074
1582.595007181333,-52.8497314453125,-81.0516357421875,50.99853515625,1552.5991725287502
1582.670007181333,-52.679443359375,-81.03515625,50.943603515625,1552.6741725287502
1582.8650071145755,-56.9476318359375,-81.749267578125,56.88720703125,1552.8691724619928
1582.9400071145758,-56.8707275390625,-81.76025390625,56.9970703125,1552.944172461993
1583.1350072862372,-56.788330078125,-81.815185546875,55.6512451171875,1553.1391726336544
1583.2100072862372,-56.9366455078125,-81.8426513671875,55.7061767578125,1553.2141726336545
1583.40500721948,-57.689208984375,-81.9415283203125,55.6842041015625,1553.4091725668973
1583.48000721948,-57.5958251953125,-81.9525146484375,55.7830810546875,1553.4841725668973
1583.6750071527229,-54.4427490234375,-81.76025390625,52.2784423828125,1553.67917250014
1583.750007152723,-54.4537353515625,-81.771240234375,52.27294921875,1553.7541725001402
1583.9400069715248,-58.304443359375,-82.188720703125,55.4315185546875,1553.944172318942
1584.0150069715248,-58.6395263671875,-82.1942138671875,55.4754638671875,1554.019172318942
1584.2100069047676,-58.743896484375,-82.1392822265625,54.4097900390625,1554.2141722521849
1584.2850069047677,-58.82080078125,-82.1392822265625,54.5196533203125,1554.289172252185
1584.4800068380105,-61.424560546875,-82.2601318359375,54.3328857421875,1554.4841721854277
1584.5550068380105,-61.644287109375,-82.254638671875,54.3438720703125,1554.5591721854278
1584.7500067712533,-62.698974609375,-82.19970703125,53.8494873046875,1554.7541721186706
1584.8250067712534,-62.7484130859375,-82.210693359375,53.7615966796875,1554.8291721186706
1585.0200069429147,-66.6595458984375,-82.353515625,55.3875732421875,1555.024172290332
1585.0950069429148,-66.6925048828125,-82.3590087890625,55.4754638671875,1555.099172290332
1585.2900068761576,-65.5609130859375,-82.452392578125,54.5745849609375,1555.2941722235748
1585.3650068761576,-65.7476806640625,-82.474365234375,54.5416259765625,1555.3691722235749
1585.5600068094004,-64.072265625,-82.5457763671875,54.0472412109375,1555.5641721568177
1585.6350068094005,-63.9678955078125,-82.5457763671875,54.085693359375,1555.6391721568177
1585.8300067426433,-63.56689453125,-82.4853515625,51.17431640625,1555.8341720900605
1585.9050067426433,-63.5723876953125,-82.4908447265625,51.1688232421875,1555.9091720900606
1586.100006675886,-63.2647705078125,-82.5897216796875,49.537353515625,1556.1041720233034
1586.1750066758862,-63.182373046875,-82.6007080078125,49.647216796875,1556.1791720233034
1586.3700068475475,-64.70947265625,-82.6171875,50.6964111328125,1556.3741721949648
1586.4450068475476,-64.786376953125,-82.6336669921875,50.723876953125,1556.4491721949648
1586.6400067807904,-63.028564453125,-82.6336669921875,47.6202392578125,1556.6441721282076
1586.7150067807904,-62.75390625,-82.628173828125,47.5927734375,1556.7191721282077
1586.9100067140332,-64.1546630859375,-82.298583984375,48.22998046875,1556.9141720614505
1586.9850067140333,-64.248046875,-82.2930908203125,48.306884765625,1556.9891720614505
1587.180006647276,-64.588623046875,-82.4688720703125,47.1533203125,1557.1841719946933
1587.255006647276,-64.3524169921875,-82.4578857421875,47.0928955078125,1557.2591719946934
1587.450006580519,-65.050048828125,-82.2271728515625,47.054443359375,1557.4541719279362
1587.525006580519,-65.203857421875,-82.210693359375,46.9940185546875,1557.5291719279362
1587.7200067521803,-67.664794921875,-82.122802734375,48.306884765625,1557.7241720995976
1587.7950067521804,-67.5384521484375,-82.1063232421875,48.2904052734375,1557.7991720995976
1587.9900066854232,-71.08154296875,-82.122802734375,50.899658203125,1557.9941720328404
1588.0650066854232,-71.1529541015625,-82.122802734375,51.0479736328125,1558.0691720328405
1588.260006618666,-72.5262451171875,-82.1942138671875,50.570068359375,1558.2641719660833
1588.335006618666,-72.7569580078125,-82.2052001953125,50.51513671875,1558.3391719660833
1588.5300065519089,-70.8453369140625,-82.08984375,49.0869140625,1558.534171899326
1588.605006551909,-70.653076171875,-82.08984375,49.1583251953125,1558.6091718993262
1588.8000064851517,-70.2685546875,-81.73828125,46.6424560546875,1558.804171832569
1588.8750064851515,-70.3399658203125,-81.73828125,46.7303466796875,1558.8791718325688
