t,x,y,z,time_from_sync
3270.0899999141693,1.46484375,-1.3427734375,-1.52587890625,3231.023333311081
3270.170000076294,0.91552734375,-1.0986328125,1.15966796875,3231.1033334732056
3270.244999885559,1.0986328125,-0.79345703125,1.708984375,3231.1783332824707
3270.325000047684,0.6103515625,-0.6103515625,2.50244140625,3231.258333444596
3270.399999856949,1.03759765625,-0.6103515625,3.662109375,3231.3333332538605
3270.480000019073,0.732421875,-0.244140625,3.90625,3231.4133334159847
3270.555000066757,0.54931640625,0.3662109375,4.33349609375,3231.488333463669
3270.6349999904637,0.6103515625,0.54931640625,3.5400390625,3231.5683333873753
3270.710000038147,0.732421875,0.67138671875,4.21142578125,3231.6433334350586
3270.789999961853,0.48828125,1.03759765625,1.15966796875,3231.7233333587646
3270.8650000095367,1.03759765625,1.220703125,3.0517578125,3231.7983334064484
3270.944999933243,0.732421875,1.46484375,-0.48828125,3231.8783333301544
3271.0199999809265,1.0986328125,1.64794921875,0.0,3231.953333377838
3271.099999904633,0.79345703125,1.5869140625,-1.5869140625,3232.0333333015446
3271.1749999523163,1.15966796875,1.28173828125,-2.8076171875,3232.108333349228
3271.2549998760223,1.03759765625,1.0986328125,-1.3427734375,3232.188333272934
3271.329999923706,1.15966796875,0.9765625,-2.01416015625,3232.2633333206177
3271.4100000858307,1.46484375,0.6103515625,-2.9296875,3232.3433334827423
3271.484999895096,0.9765625,0.3662109375,-3.90625,3232.4183332920074
3271.5650000572205,1.03759765625,0.732421875,-0.732421875,3232.498333454132
3271.6399998664856,1.64794921875,0.3662109375,-1.15966796875,3232.573333263397
3271.7200000286102,1.220703125,0.0,1.77001953125,3232.653333425522
3271.795000076294,1.64794921875,0.18310546875,0.54931640625,3232.7283334732056
3271.875,1.40380859375,-0.18310546875,1.46484375,3232.8083333969116
3271.950000047684,1.220703125,-0.244140625,0.91552734375,3232.883333444596
3272.0299999713898,1.64794921875,-0.6103515625,2.13623046875,3232.9633333683014
3272.105000019073,1.0986328125,-0.79345703125,3.2958984375,3233.0383334159847
3272.1849999427795,1.03759765625,-1.0986328125,4.08935546875,3233.118333339691
3272.2599999904637,0.54931640625,-0.9765625,2.44140625,3233.1933333873753
3272.3399999141693,0.79345703125,-1.3427734375,2.99072265625,3233.273333311081
3272.414999961853,1.15966796875,-0.8544921875,4.69970703125,3233.3483333587646
3272.494999885559,1.40380859375,-0.6103515625,3.11279296875,3233.4283332824707
3272.569999933243,1.15966796875,-0.42724609375,2.5634765625,3233.5033333301544
3272.649999856949,1.5869140625,-0.06103515625,1.64794921875,3233.5833332538605
3272.724999904633,1.03759765625,-0.48828125,2.5634765625,3233.6583333015446
3272.805000066757,1.0986328125,-0.18310546875,2.685546875,3233.738333463669
3272.8799998760223,0.9765625,-0.3662109375,-1.8310546875,3233.813333272934
3272.960000038147,0.9765625,-0.18310546875,-1.3427734375,3233.8933334350586
3273.0350000858307,1.3427734375,0.1220703125,-3.2958984375,3233.9683334827423
3273.1150000095367,1.46484375,0.06103515625,-3.173828125,3234.0483334064484
3273.1900000572205,0.9765625,0.244140625,-2.8076171875,3234.123333454132
3273.2699999809265,1.40380859375,0.1220703125,-1.77001953125,3234.203333377838
3273.3450000286102,1.5869140625,0.0,-0.732421875,3234.278333425522
3273.4249999523163,2.0751953125,-0.1220703125,-0.67138671875,3234.358333349228
3273.5,1.77001953125,-0.06103515625,0.8544921875,3234.4333333969116
3273.579999923706,1.77001953125,0.0,-0.79345703125,3234.5133333206177
3273.6549999713898,2.197265625,-0.244140625,1.77001953125,3234.5883333683014
3273.734999895096,2.3193359375,-0.42724609375,0.732421875,3234.6683332920074
3273.8099999427795,2.13623046875,-0.54931640625,0.9765625,3234.743333339691
3273.8899998664856,2.44140625,-0.54931640625,3.0517578125,3234.823333263397
3273.9649999141693,2.25830078125,-0.8544921875,4.150390625,3234.898333311081
3274.045000076294,2.8076171875,-0.48828125,1.0986328125,3234.9783334732056
3274.119999885559,2.685546875,-0.9765625,2.0751953125,3235.0533332824707
3274.200000047684,2.99072265625,-0.42724609375,2.86865234375,3235.133333444596
3274.274999856949,3.0517578125,-0.3662109375,1.28173828125,3235.2083332538605
3274.355000019073,2.86865234375,-0.30517578125,3.7841796875,3235.2883334159847
3274.430000066757,3.173828125,-0.67138671875,0.244140625,3235.363333463669
3274.5099999904637,2.99072265625,-0.54931640625,2.685546875,3235.4433333873753
3274.585000038147,2.62451171875,0.06103515625,-2.25830078125,3235.5183334350586
3274.664999961853,3.0517578125,0.1220703125,2.0751953125,3235.5983333587646
