t,x,y,z,time_from_sync,aligned_time,time_diff_ms
2218.914999961853,-0.33544921875,0.6533203125,0.77197265625,2185.0016667842865,2185.0,1.6667842864990234
2218.919999837876,-0.27490234375,0.5078125,0.84375,2185.0066666603093,2185.005000114441,1.6665458683746692
2218.9249999523163,-0.13232421875,0.6533203125,0.84619140625,2185.0116667747498,2185.0099999904637,1.666784286044276
2218.9299998283386,-0.111328125,0.8525390625,0.7216796875,2185.016666650772,2185.015000104904,1.6665458679199219
2218.9349999427795,-0.13916015625,1.033203125,0.55517578125,2185.021666765213,2185.0199999809265,1.6667842864990234
2218.939999818802,-0.123046875,0.9296875,0.57080078125,2185.026666641236,2185.0250000953674,1.6665458683746692
2218.944999933243,-0.0439453125,0.6181640625,0.80810546875,2185.0316667556763,2185.0299999713898,1.6667842864990234
2218.949999809265,-0.208984375,0.68310546875,0.798828125,2185.0366666316986,2185.0350000858307,1.6665458679199219
2218.954999923706,-0.201171875,0.8125,0.75927734375,2185.0416667461395,2185.039999961853,1.6667842864990234
2218.9599997997284,-0.13623046875,0.9287109375,0.77490234375,2185.046666622162,2185.0450000762944,1.6665458674651745
2218.9649999141693,-0.1279296875,1.0625,0.71875,2185.051666736603,2185.0499999523163,1.6667842864990234
2218.969999790192,-0.208984375,0.904296875,0.64697265625,2185.0566666126256,2185.055000066757,1.6665458683746692
2218.974999904633,-0.1484375,0.7158203125,0.7587890625,2185.0616667270665,2185.0599999427795,1.6667842869537708
2218.979999780655,-0.09130859375,0.77734375,0.896484375,2185.0666666030884,2185.0650000572205,1.6665458679199219
2218.984999895096,-0.11865234375,0.9365234375,0.92724609375,2185.0716667175293,2185.0700001716614,1.6665458679199219
2218.989999771118,-0.1552734375,1.04345703125,0.818359375,2185.076666593552,2185.075000047684,1.6665458679199219
2218.994999885559,-0.1416015625,1.00732421875,0.68896484375,2185.081666707993,2185.080000162125,1.6665458679199219
2219.0,-0.04638671875,0.54248046875,0.65966796875,2185.086666822433,2185.085000038147,1.666784286044276
2219.0049998760223,-0.1513671875,0.5869140625,0.662109375,2185.091666698456,2185.090000152588,1.6665458679199219
2219.009999990464,-0.27197265625,0.837890625,0.7236328125,2185.096666812897,2185.0950000286102,1.6667842869537708
2219.0149998664856,-0.28076171875,0.91796875,0.84130859375,2185.101666688919,2185.100000143051,1.6665458679199219
2219.0199999809265,-0.1962890625,0.94091796875,0.96435546875,2185.10666680336,2185.105000019073,1.6667842869537708
2219.024999856949,-0.2255859375,0.818359375,0.677734375,2185.1116666793823,2185.1100001335144,1.6665458679199219
2219.0299999713898,-0.02490234375,0.7353515625,0.56982421875,2185.1166667938232,2185.115000009537,1.666784286044276
2219.034999847412,0.13525390625,0.697265625,0.67578125,2185.1216666698456,2185.1200001239777,1.6665458679199219
2219.039999961853,0.0185546875,0.78076171875,0.724609375,2185.1266667842865,2185.125,1.6667842864990234
2219.044999837876,-0.30126953125,0.8798828125,0.744140625,2185.1316666603093,2185.130000114441,1.6665458683746692
2219.0499999523163,-0.38330078125,0.8896484375,0.8134765625,2185.1366667747498,2185.1349999904637,1.666784286044276
2219.0549998283386,-0.3095703125,0.68505859375,0.88330078125,2185.141666650772,2185.140000104904,1.6665458679199219
2219.0599999427795,-0.26025390625,0.640625,0.72412109375,2185.146666765213,2185.1449999809265,1.6667842864990234
2219.064999818802,-0.09716796875,0.72119140625,0.564453125,2185.151666641236,2185.1500000953674,1.6665458683746692
2219.069999933243,0.1142578125,0.8056640625,0.57177734375,2185.1566667556763,2185.1549999713898,1.6667842864990234
2219.074999809265,-0.00537109375,0.8125,0.61572265625,2185.1616666316986,2185.1600000858307,1.6665458679199219
2219.079999923706,-0.248046875,0.693359375,0.59765625,2185.1666667461395,2185.164999961853,1.6667842864990234
2219.0849997997284,-0.26318359375,0.642578125,0.69140625,2185.171666622162,2185.1700000762944,1.6665458674651745
2219.0899999141693,-0.2138671875,0.673828125,0.75634765625,2185.176666736603,2185.1749999523163,1.6667842864990234
2219.094999790192,-0.14453125,0.728515625,0.7568359375,2185.1816666126256,2185.180000066757,1.6665458683746692
2219.099999904633,-0.2060546875,0.8994140625,0.525390625,2185.1866667270665,2185.1849999427795,1.6667842869537708
2219.104999780655,-0.05126953125,0.765625,0.62939453125,2185.1916666030884,2185.1900000572205,1.6665458679199219
2219.109999895096,0.01513671875,0.5625,0.77734375,2185.1966667175293,2185.1950001716614,1.6665458679199219
2219.114999771118,-0.1533203125,0.48095703125,0.6083984375,2185.201666593552,2185.200000047684,1.6665458679199219
2219.119999885559,-0.123046875,0.66015625,0.62744140625,2185.206666707993,2185.205000162125,1.6665458679199219
2219.125,-0.01220703125,0.90478515625,0.66162109375,2185.211666822433,2185.210000038147,1.666784286044276
2219.1299998760223,-0.05517578125,0.97216796875,0.68310546875,2185.216666698456,2185.215000152588,1.6665458679199219
2219.134999990464,-0.2822265625,0.72802734375,0.4775390625,2185.221666812897,2185.2200000286102,1.6667842869537708
2219.1399998664856,-0.24755859375,0.34716796875,0.57080078125,2185.226666688919,2185.225000143051,1.6665458679199219
2219.1449999809265,-0.06689453125,0.470703125,0.63720703125,2185.23166680336,2185.230000019073,1.6667842869537708
2219.149999856949,-0.0859375,0.79736328125,0.5673828125,2185.2366666793823,2185.2350001335144,1.6665458679199219
2219.1549999713898,-0.15234375,0.8935546875,0.48095703125,2185.2416667938232,2185.240000009537,1.666784286044276
2219.159999847412,-0.11376953125,0.8046875,0.48876953125,2185.2466666698456,2185.2450001239777,1.6665458679199219
2219.164999961853,-0.05126953125,0.53466796875,0.63427734375,2185.2516667842865,2185.25,1.6667842864990234
2219.169999837876,-0.109375,0.5224609375,0.705078125,2185.2566666603093,2185.255000114441,1.6665458683746692
2219.1749999523163,-0.2841796875,0.7685546875,0.6474609375,2185.2616667747498,2185.2599999904637,1.666784286044276
2219.1799998283386,-0.17333984375,0.77001953125,0.71533203125,2185.266666650772,2185.265000104904,1.6665458679199219
2219.1849999427795,-0.04833984375,0.75732421875,0.7216796875,2185.271666765213,2185.2699999809265,1.6667842864990234
2219.189999818802,-0.185546875,0.734375,0.44580078125,2185.276666641236,2185.2750000953674,1.6665458683746692
2219.194999933243,-0.14013671875,0.703125,0.4208984375,2185.2816667556763,2185.2799999713898,1.6667842864990234
2219.199999809265,0.03173828125,0.61572265625,0.57861328125,2185.2866666316986,2185.2850000858307,1.6665458679199219
2219.204999923706,0.041015625,0.587890625,0.7587890625,2185.2916667461395,2185.289999961853,1.6667842864990234
2219.2099997997284,-0.1826171875,0.748046875,0.67529296875,2185.296666622162,2185.2950000762944,1.6665458674651745
2219.2149999141693,-0.26123046875,0.8740234375,0.7109375,2185.301666736603,2185.2999999523163,1.6667842864990234
2219.219999790192,-0.18896484375,0.91845703125,0.74267578125,2185.3066666126256,2185.305000066757,1.6665458683746692
2219.224999904633,-0.224609375,0.52490234375,0.60595703125,2185.3116667270665,2185.3099999427795,1.6667842869537708
2219.229999780655,-0.16748046875,0.5185546875,0.5673828125,2185.3166666030884,2185.3150000572205,1.6665458679199219
