Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,SpeedKPH,SpeedMPH,Battery,time_from_sync,aligned_time,time_diff_ms
50.70417,-1.09357,3,4.46,2023-12-12 09:11:59.999000+00:00,gps,50.70417,-1.09332,51,8.0,7.82,78.30918,gps [GPS],00:00:01,7.9,0,,,,False,35 / 37,4607,7654.4,-,1.2,1.0,0.7,-,-,Ship,09:11:59 GMT,11:59.6,11:55.9,11:55.9,28.17,17.5,100,3411.999,3411.980000019074,18.999980925855198
50.70417,-1.09357,3,4.46,2023-12-12 09:11:59.999000+00:00,gps,50.70417,-1.09332,51,8.0,7.82,78.30918,gps [GPS],00:00:01,7.9,0,,,,False,35 / 37,4607,7654.4,-,1.2,1.0,0.7,-,-,Ship,09:11:59 GMT,11:59.6,11:55.9,11:55.9,28.17,17.5,100,3411.999,3411.984999895096,14.000104903971078
50.70417,-1.09357,3,4.46,2023-12-12 09:11:59.999000+00:00,gps,50.70417,-1.09332,51,8.0,7.82,78.30918,gps [GPS],00:00:01,7.9,0,,,,False,35 / 37,4607,7654.4,-,1.2,1.0,0.7,-,-,Ship,09:11:59 GMT,11:59.6,11:55.9,11:55.9,28.17,17.5,100,3411.999,3411.9900000095367,8.99999046305311
50.70417,-1.09357,3,4.46,2023-12-12 09:11:59.999000+00:00,gps,50.70417,-1.09332,51,8.0,7.82,78.30918,gps [GPS],00:00:01,7.9,0,,,,False,35 / 37,4607,7654.4,-,1.2,1.0,0.7,-,-,Ship,09:11:59 GMT,11:59.6,11:55.9,11:55.9,28.17,17.5,100,3411.999,3411.994999885559,4.000114440714242
50.70417,-1.09357,3,4.46,2023-12-12 09:11:59.999000+00:00,gps,50.70417,-1.09332,51,8.0,7.82,78.30918,gps [GPS],00:00:01,7.9,0,,,,False,35 / 37,4607,7654.4,-,1.2,1.0,0.7,-,-,Ship,09:11:59 GMT,11:59.6,11:55.9,11:55.9,28.17,17.5,100,3411.999,3412.0,1.0000000002037268
50.70417,-1.09357,3,4.46,2023-12-12 09:11:59.999000+00:00,gps,50.70417,-1.09332,51,8.0,7.82,78.30918,gps [GPS],00:00:01,7.9,0,,,,False,35 / 37,4607,7654.4,-,1.2,1.0,0.7,-,-,Ship,09:11:59 GMT,11:59.6,11:55.9,11:55.9,28.17,17.5,100,3411.999,3412.005000114441,6.000114441121696
50.70417,-1.09357,3,4.46,2023-12-12 09:11:59.999000+00:00,gps,50.70417,-1.09332,51,8.0,7.82,78.30918,gps [GPS],00:00:01,7.9,0,,,,False,35 / 37,4607,7654.4,-,1.2,1.0,0.7,-,-,Ship,09:11:59 GMT,11:59.6,11:55.9,11:55.9,28.17,17.5,100,3411.999,3412.0099999904637,10.99999046391531
50.70417,-1.09357,3,4.46,2023-12-12 09:11:59.999000+00:00,gps,50.70417,-1.09332,51,8.0,7.82,78.30918,gps [GPS],00:00:01,7.9,0,,,,False,35 / 37,4607,7654.4,-,1.2,1.0,0.7,-,-,Ship,09:11:59 GMT,11:59.6,11:55.9,11:55.9,28.17,17.5,100,3411.999,3412.0150001049046,16.00010490483328
50.70417,-1.09346,2,4.46,2023-12-12 09:12:00.999000+00:00,gps,50.70419,-1.09321,51,8.0,7.91,72.58327,gps [GPS],00:00:01,7.9,0,,,,False,36 / 36,4608,7662.3,-,1.3,1.0,0.7,-,-,Ship,09:12:00 GMT,12:00.6,11:56.8,11:56.9,28.46,17.68,100,3412.999,3412.980000019074,18.999980925855198
50.70417,-1.09346,2,4.46,2023-12-12 09:12:00.999000+00:00,gps,50.70419,-1.09321,51,8.0,7.91,72.58327,gps [GPS],00:00:01,7.9,0,,,,False,36 / 36,4608,7662.3,-,1.3,1.0,0.7,-,-,Ship,09:12:00 GMT,12:00.6,11:56.8,11:56.9,28.46,17.68,100,3412.999,3412.984999895096,14.000104903971078
