Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,SpeedKPH,SpeedMPH,Battery,time_from_sync
50.75273,-1.24128,-4,4.49,2023-12-12 13:56:35.999000+00:00,gps,50.75274,-1.24129,45,8.0,1.92,305.74078,gps [GPS],00:00:01,0.4,0.0,,,,False,28 / 32,2663,24679.3,-,1.6,1.4,0.8,-,-,Ship,13:56:35 GMT,13:56:36.164,13:56:31.863,13:56:31.872,6.92,4.3,69,2530.0
50.75273,-1.2413,-3,4.48,2023-12-12 13:56:36.999000+00:00,gps,50.75274,-1.24133,45,8.0,2.51,301.94275,gps [GPS],00:00:01,1.2,0.0,,,,False,28 / 32,2664,24680.4,-,1.3,1.1,0.8,-,-,Ship,13:56:36 GMT,13:56:37.156,13:56:32.855,13:56:32.867,9.05,5.62,69,2531.0
50.75274,-1.24132,-3,4.47,2023-12-12 13:56:37.999000+00:00,gps,50.75275,-1.24137,45,8.0,2.78,299.3516,gps [GPS],00:00:01,1.8,0.0,,,,False,28 / 31,2665,24682.2,-,1.5,1.3,0.8,-,-,Ship,13:56:37 GMT,13:56:38.156,13:56:33.855,13:56:33.866,10.0,6.21,69,2532.0
50.75274,-1.24135,-3,4.47,2023-12-12 13:56:38.999000+00:00,gps,50.75276,-1.24142,46,8.0,3.16,296.82147,gps [GPS],00:00:01,2.3,0.0,,,,False,29 / 31,2667,24684.5,-,1.5,1.3,0.8,-,-,Ship,13:56:38 GMT,13:56:39.182,13:56:34.880,13:56:34.894,11.39,7.08,69,2533.0
50.75275,-1.24139,-3,4.46,2023-12-12 13:56:39.999000+00:00,gps,50.75276,-1.24147,46,8.0,3.52,293.51294,gps [GPS],00:00:01,2.7,0.0,,,,False,29 / 31,2668,24687.2,-,1.5,1.4,0.7,-,-,Ship,13:56:39 GMT,13:56:40.226,13:56:35.924,13:56:35.938,12.68,7.88,69,2534.0
50.75276,-1.24143,-2,4.46,2023-12-12 13:56:40.999000+00:00,gps,50.75277,-1.24152,46,8.0,3.8,288.4274,gps [GPS],00:00:01,3.0,0.0,,,,False,30 / 31,2669,24690.2,-,1.6,1.4,0.8,-,-,Ship,13:56:40 GMT,13:56:41.208,13:56:36.906,13:56:36.918,13.69,8.5,69,2535.0
50.75276,-1.24148,-2,4.46,2023-12-12 13:56:41.999000+00:00,gps,50.75278,-1.24158,46,8.0,3.95,284.0276,gps [GPS],00:00:01,3.3,0.0,,,,False,30 / 31,2669,24693.5,-,1.6,1.4,0.8,-,-,Ship,13:56:41 GMT,13:56:42.154,13:56:37.852,13:56:37.862,14.21,8.83,69,2536.0
50.75277,-1.24153,-2,4.46,2023-12-12 13:56:42.999000+00:00,gps,50.75278,-1.24164,46,8.0,4.35,283.84848,gps [GPS],00:00:01,3.5,0.0,,,,False,29 / 31,2670,24697.0,-,2.3,2.1,0.7,-,-,Ship,13:56:42 GMT,13:56:43.168,13:56:38.867,13:56:38.876,15.66,9.73,69,2537.0
50.75277,-1.24158,-2,4.46,2023-12-12 13:56:43.999000+00:00,gps,50.75279,-1.2417,46,8.0,4.88,283.96066,gps [GPS],00:00:01,3.8,0.0,,,,False,28 / 31,2672,24700.8,-,2.1,2.0,0.8,-,-,Ship,13:56:43 GMT,13:56:44.179,13:56:39.877,13:56:39.890,17.58,10.92,69,2538.0
50.75278,-1.24164,-2,4.46,2023-12-12 13:56:44.999000+00:00,gps,50.7528,-1.24177,47,8.0,5.23,284.62775,gps [GPS],00:00:01,4.2,0.0,,,,False,28 / 31,2673,24705.0,-,1.7,1.5,0.8,-,-,Ship,13:56:44 GMT,13:56:45.192,13:56:40.890,13:56:40.904,18.82,11.7,69,2539.0
