t,x,y,z,time_from_sync
42.91499996185303,1542,-5135,-6160,9.001666784286499
42.919999837875366,1544,-5135,-6159,9.006666660308838
42.92499995231629,1546,-5136,-6161,9.011666774749763
42.92999982833862,1550,-5137,-6164,9.016666650772095
42.93499994277954,1551,-5137,-6164,9.021666765213013
42.93999981880188,1550,-5137,-6166,9.026666641235352
42.9449999332428,1551,-5136,-6168,9.03166675567627
42.94999980926514,1552,-5136,-6171,9.036666631698608
42.954999923706055,1552,-5135,-6173,9.041666746139526
42.9599997997284,1556,-5135,-6176,9.046666622161872
42.96499991416931,1555,-5135,-6177,9.051666736602783
42.96999979019165,1552,-5135,-6177,9.056666612625122
42.97499990463257,1552,-5136,-6177,9.06166672706604
42.97999978065491,1551,-5136,-6176,9.066666603088379
42.98499989509583,1549,-5137,-6175,9.071666717529304
42.98999977111816,1551,-5136,-6171,9.076666593551629
42.99499988555908,1553,-5136,-6171,9.081666707992554
43.0,1552,-5135,-6169,9.086666822433472
43.00499987602234,1554,-5134,-6168,9.09166669845581
43.00999999046326,1553,-5134,-6168,9.096666812896729
43.0149998664856,1556,-5133,-6165,9.101666688919074
43.019999980926514,1557,-5131,-6163,9.106666803359985
43.02499985694885,1557,-5131,-6166,9.111666679382324
43.02999997138977,1555,-5131,-6168,9.116666793823242
43.03499984741211,1552,-5130,-6171,9.121666669845581
43.03999996185303,1548,-5130,-6173,9.126666784286499
43.044999837875366,1543,-5127,-6171,9.131666660308838
43.04999995231629,1540,-5126,-6169,9.136666774749763
43.05499982833862,1536,-5124,-6167,9.141666650772095
43.05999994277954,1532,-5122,-6167,9.146666765213013
43.06499981880188,1532,-5123,-6167,9.151666641235352
43.0699999332428,1536,-5123,-6164,9.15666675567627
43.07499980926514,1538,-5122,-6164,9.161666631698608
43.079999923706055,1542,-5122,-6161,9.166666746139526
43.0849997997284,1546,-5120,-6162,9.171666622161872
43.08999991416931,1547,-5118,-6165,9.176666736602783
43.09499979019165,1550,-5116,-6167,9.181666612625122
43.09999990463257,1552,-5116,-6169,9.18666672706604
43.10499978065491,1549,-5116,-6167,9.191666603088379
43.10999989509583,1546,-5116,-6165,9.196666717529304
43.11499977111816,1543,-5118,-6163,9.201666593551629
43.11999988555908,1540,-5117,-6163,9.206666707992554
43.125,1535,-5117,-6165,9.211666822433472
43.12999987602234,1532,-5117,-6168,9.21666669845581
43.13499999046326,1534,-5117,-6169,9.221666812896729
43.1399998664856,1533,-5117,-6172,9.226666688919074
43.144999980926514,1535,-5115,-6171,9.231666803359985
43.14999985694885,1536,-5115,-6169,9.236666679382324
43.15499997138977,1535,-5114,-6166,9.241666793823242
43.15999984741211,1537,-5114,-6162,9.246666669845581
43.16499996185303,1538,-5115,-6158,9.251666784286499
43.169999837875366,1540,-5117,-6154,9.256666660308838
43.17499995231629,1542,-5119,-6153,9.261666774749763
43.17999982833862,1542,-5120,-6153,9.266666650772095
43.18499994277954,1544,-5118,-6155,9.271666765213013
43.18999981880188,1544,-5117,-6153,9.276666641235352
43.1949999332428,1544,-5117,-6151,9.28166675567627
43.19999980926514,1542,-5116,-6148,9.286666631698608
43.204999923706055,1541,-5118,-6147,9.291666746139526
43.2099997997284,1539,-5120,-6148,9.296666622161872
43.21499991416931,1538,-5122,-6152,9.301666736602783
43.21999979019165,1537,-5124,-6153,9.306666612625122
43.22499990463257,1538,-5125,-6156,9.31166672706604
43.22999978065491,1540,-5123,-6159,9.316666603088379
43.23499989509583,1543,-5121,-6161,9.321666717529304
43.23999977111816,1545,-5119,-6163,9.326666593551629
43.24499988555908,1550,-5117,-6164,9.331666707992554
43.25,1555,-5116,-6162,9.336666822433472
43.25499987602234,1559,-5116,-6162,9.34166669845581
43.25999999046326,1562,-5118,-6161,9.346666812896729
43.2649998664856,1562,-5121,-6162,9.351666688919074
43.269999980926514,1563,-5125,-6163,9.356666803359985
43.27499985694885,1564,-5129,-6165,9.361666679382324
43.27999997138977,1566,-5131,-6169,9.366666793823242
43.28499984741211,1566,-5132,-6171,9.371666669845581
43.28999996185303,1565,-5134,-6174,9.376666784286499
43.294999837875366,1565,-5135,-6177,9.381666660308838
43.29999995231629,1565,-5138,-6175,9.386666774749763
43.30499982833862,1567,-5140,-6170,9.391666650772095
43.30999994277954,1570,-5141,-6164,9.396666765213013
43.31499981880188,1570,-5141,-6159,9.401666641235352
43.3199999332428,1569,-5140,-6155,9.40666675567627
43.32499980926514,1566,-5138,-6157,9.411666631698608
43.329999923706055,1566,-5137,-6158,9.416666746139526
43.3349997997284,1564,-5136,-6159,9.421666622161872
