Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,SpeedKPH,SpeedMPH,Battery,time_from_sync
50.73275,-1.15866,2,4.47,2023-12-12 15:19:31+00:00,gps,50.73275,-1.15866,50,8.0,0.0,227.0215,gps [GPS],00:00:01,0.0,0.0,,,,False,24 / 29,7639,60272.3,-,1.4,1.2,0.8,-,-,Ship,15:19:31 GMT,15:19:31.183,15:19:27.510,15:19:27.521,0.0,0.0,53,7505.001
50.73275,-1.15866,2,4.01,2023-12-12 15:19:32+00:00,gps,50.73275,-1.15866,50,6.0,0.0,227.0215,gps [GPS],00:00:01,0.0,0.0,,,,False,24 / 29,7640,60272.3,-,1.4,1.1,0.8,-,-,Ship,15:19:32 GMT,15:19:32.185,15:19:28.511,15:19:28.519,0.0,0.0,53,7506.001
50.73275,-1.15866,2,4.24,2023-12-12 15:19:33+00:00,gps,50.73275,-1.15866,50,8.0,0.0,227.0215,gps [GPS],00:00:01,0.0,0.0,,,,False,23 / 28,7641,60272.3,-,1.4,1.1,0.8,-,-,Ship,15:19:33 GMT,15:19:33.245,15:19:29.571,15:19:29.590,0.0,0.0,53,7507.001
50.73275,-1.15866,2,4.36,2023-12-12 15:19:34+00:00,gps,50.73275,-1.15866,50,8.0,0.0,227.0215,gps [GPS],00:00:01,0.0,0.0,,,,False,23 / 28,7642,60272.3,-,1.3,1.1,0.7,-,-,Ship,15:19:34 GMT,15:19:34.265,15:19:30.592,15:19:30.601,0.0,0.0,53,7508.001
50.73275,-1.15866,2,3.97,2023-12-12 15:19:35+00:00,gps,50.73275,-1.15866,50,6.0,0.0,227.0215,gps [GPS],00:00:01,0.0,0.0,,,,False,24 / 28,7643,60272.3,-,1.4,1.2,0.8,-,-,Ship,15:19:35 GMT,15:19:35.209,15:19:31.536,15:19:31.545,0.0,0.0,53,7509.001
50.73275,-1.15866,2,4.22,2023-12-12 15:19:36+00:00,gps,50.73275,-1.15866,50,8.0,0.0,227.0215,gps [GPS],00:00:01,0.0,0.0,,,,False,24 / 27,7644,60272.3,-,1.4,1.1,0.8,-,-,Ship,15:19:36 GMT,15:19:36.204,15:19:32.530,15:19:32.540,0.0,0.0,53,7510.001
50.73275,-1.15866,2,4.35,2023-12-12 15:19:37+00:00,gps,50.73275,-1.15866,50,8.0,0.0,227.0215,gps [GPS],00:00:01,0.0,0.0,,,,False,25 / 28,7645,60272.3,-,1.4,1.2,0.8,-,-,Ship,15:19:37 GMT,15:19:37.199,15:19:33.526,15:19:33.535,0.0,0.0,53,7511.001
50.73275,-1.15866,1,4.41,2023-12-12 15:19:38+00:00,gps,50.73275,-1.15866,50,8.0,0.0,227.0215,gps [GPS],00:00:01,0.0,0.0,,,,False,23 / 30,7646,60272.3,-,1.4,1.2,0.8,-,-,Ship,15:19:38 GMT,15:19:38.202,15:19:34.529,15:19:34.540,0.0,0.0,53,7512.001
50.73276,-1.15865,1,4.44,2023-12-12 15:19:39+00:00,gps,50.73278,-1.15864,50,8.0,0.31,210.3389,gps [GPS],00:00:01,1.1,0.0,,,,False,23 / 30,7647,60273.4,-,1.4,1.2,0.8,-,-,Ship,15:19:39 GMT,15:19:39.216,15:19:35.543,15:19:35.558,1.12,0.7,53,7513.001
50.73277,-1.15865,1,4.0,2023-12-12 15:19:40+00:00,gps,50.73278,-1.15864,50,6.0,0.0,210.3389,gps [GPS],00:00:01,1.1,0.0,,,,False,23 / 30,7648,60274.5,-,1.4,1.1,0.8,-,-,Ship,15:19:40 GMT,15:19:40.228,15:19:36.555,15:19:36.582,0.0,0.0,53,7514.001
