t,x,y,z,time_from_sync,aligned_time,time_diff_ms,gyro_x,gyro_y,gyro_z
40.769999980926514,-0.00341796875,-1.013671875,0.130859375,9.001666824022927,9.0,1.6668240229265052,-0.244140625,0.0,-0.18310546875
40.77499985694885,0.00830078125,-1.009765625,0.12646484375,9.006666700045265,9.005000114440918,1.6665856043474037,0.18310546875,-0.1220703125,0.06103515625
40.77999997138977,-0.00341796875,-1.015625,0.12744140625,9.011666814486183,9.009999990463257,1.6668240229265052,-0.06103515625,0.0,0.42724609375
40.78499984741211,-0.00341796875,-1.01806640625,0.13232421875,9.016666690508522,9.015000104904177,1.6665856043456273,-0.06103515625,-0.1220703125,-0.06103515625
40.78999996185303,0.00732421875,-1.01025390625,0.12890625,9.02166680494944,9.019999980926514,1.6668240229265052,0.06103515625,0.06103515625,-0.48828125
40.794999837875366,0.00537109375,-1.00439453125,0.1279296875,9.02666668097178,9.025000095367432,1.66658560434918,0.18310546875,0.0,0.42724609375
40.79999995231629,-0.00390625,-1.017578125,0.1259765625,9.031666795412704,9.029999971389778,1.6668240229265052,-0.18310546875,0.0,0.18310546875
40.80499982833862,0.001953125,-1.01806640625,0.12744140625,9.036666671435036,9.035000085830688,1.6665856043474037,-0.244140625,0.0,-0.48828125
40.80999994277954,0.005859375,-1.00146484375,0.126953125,9.041666785875954,9.039999961853027,1.6668240229265052,0.244140625,0.0,-0.06103515625
40.81499981880188,0.0029296875,-1.0146484375,0.12744140625,9.046666661898293,9.045000076293944,1.66658560434918,0.42724609375,0.06103515625,0.48828125
40.8199999332428,-0.005859375,-1.02490234375,0.12890625,9.05166677633921,9.049999952316284,1.6668240229265052,-0.3662109375,0.0,0.0
40.82499980926514,0.00830078125,-1.00048828125,0.1240234375,9.05666665236155,9.05500006675721,1.6665856043402982,0.18310546875,0.06103515625,-0.42724609375
40.829999923706055,0.0029296875,-1.0166015625,0.1298828125,9.061666766802468,9.059999942779534,1.6668240229336106,0.732421875,0.0,0.6103515625
40.8349997997284,-0.005859375,-1.02099609375,0.1298828125,9.066666642824812,9.06500005722046,1.6665856043509564,-0.48828125,0.0,-0.1220703125
40.83999991416931,0.00048828125,-1.0126953125,0.1259765625,9.071666757265724,9.070000171661375,1.66658560434918,-0.3662109375,0.06103515625,-0.6103515625
40.84499979019165,0.0087890625,-1.00439453125,0.1259765625,9.076666633288063,9.075000047683716,1.6665856043474037,0.48828125,0.0,0.06103515625
40.84999990463257,-0.0048828125,-1.02197265625,0.13134765625,9.08166674772898,9.080000162124634,1.6665856043456273,-0.3662109375,0.0,0.18310546875
40.85499978065491,-0.001953125,-1.0087890625,0.12841796875,9.08666662375132,9.08500003814698,1.6665856043402982,-0.30517578125,0.0,-0.6103515625
40.85999989509583,0.0107421875,-1.0087890625,0.125,9.091666738192243,9.09000015258789,1.6665856043527327,0.42724609375,0.0,-0.1220703125
