Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,SpeedKPH,SpeedMPH,Battery,time_from_sync
50.73303,-1.1263,8,3.8,2023-12-12 09:29:59+00:00,gps,50.73307,-1.12658,56,6.0,12.59,282.88184,gps [GPS],00:00:01,13.5,0,,,,False,32 / 34,5686,17071.9,-,1.4,1.1,0.8,-,-,Ship,09:29:59 GMT,29:58.6,29:54.8,29:54.8,45.34,28.17,100,4491.0
50.73305,-1.12648,8,3.77,2023-12-12 09:30:00+00:00,gps,50.73309,-1.12676,56,6.0,12.69,283.001,gps [GPS],00:00:01,13.0,0,,,,False,33 / 34,5687,17084.9,-,1.3,1.0,0.8,-,-,Ship,09:30:00 GMT,29:59.6,29:55.9,29:55.9,45.67,28.38,100,4492.0
50.73309,-1.12675,8,3.08,2023-12-12 09:30:01+00:00,gps,50.73312,-1.12694,56,4.0,12.81,283.26892,gps [GPS],00:00:01,19.4,0,,,,False,32 / 34,5688,17104.3,-,1.3,1.1,0.8,-,-,Ship,09:30:01 GMT,30:00.6,29:56.8,29:56.8,46.11,28.65,100,4493.0
50.73312,-1.12695,8,2.93,2023-12-12 09:30:02+00:00,gps,50.73315,-1.12712,56,4.0,13.14,283.26532,gps [GPS],00:00:01,14.2,0,,,,False,31 / 34,5689,17118.5,-,1.3,1.1,0.8,-,-,Ship,09:30:02 GMT,30:01.6,29:57.8,29:57.8,47.3,29.39,100,4494.0
50.73315,-1.12713,8,2.89,2023-12-12 09:30:03+00:00,gps,50.73317,-1.12731,56,4.0,13.44,283.1879,gps [GPS],00:00:01,13.5,0,,,,False,31 / 33,5690,17132.0,-,1.4,1.2,0.8,-,-,Ship,09:30:03 GMT,30:02.6,29:58.9,29:58.9,48.37,30.05,100,4495.0
50.73318,-1.12732,8,2.89,2023-12-12 09:30:04+00:00,gps,50.7332,-1.12749,56,4.0,13.54,283.1133,gps [GPS],00:00:01,13.5,0,,,,False,32 / 33,5691,17145.5,-,1.3,1.1,0.8,-,-,Ship,09:30:04 GMT,30:03.6,29:59.9,29:59.9,48.75,30.29,100,4496.0
50.7332,-1.12751,8,2.88,2023-12-12 09:30:05+00:00,gps,50.73323,-1.12768,57,4.0,13.73,282.5813,gps [GPS],00:00:01,13.6,0,,,,False,33 / 34,5692,17159.1,-,1.3,1.1,0.8,-,-,Ship,09:30:05 GMT,30:04.6,30:00.9,30:00.9,49.41,30.7,100,4497.0
50.73323,-1.1277,8,2.88,2023-12-12 09:30:06+00:00,gps,50.73325,-1.12787,57,4.0,13.82,282.1531,gps [GPS],00:00:01,13.6,0,,,,False,33 / 34,5693,17172.7,-,1.3,1.1,0.8,-,-,Ship,09:30:06 GMT,30:05.6,30:01.8,30:01.8,49.75,30.91,100,4498.0
50.73326,-1.12789,8,2.88,2023-12-12 09:30:07+00:00,gps,50.73328,-1.12806,57,4.0,13.88,282.28326,gps [GPS],00:00:01,13.7,0,,,,False,33 / 33,5694,17186.4,-,1.3,1.1,0.8,-,-,Ship,09:30:07 GMT,30:06.6,30:02.8,30:02.9,49.96,31.04,100,4499.0
50.73327,-1.12801,8,3.42,2023-12-12 09:30:08+00:00,gps,50.73331,-1.12826,57,6.0,13.88,282.46463,gps [GPS],00:00:01,8.6,0,,,,False,32 / 33,5694,17195.0,-,1.3,1.1,0.8,-,-,Ship,09:30:08 GMT,30:07.5,30:03.8,30:03.8,49.98,31.06,100,4500.0
50.7333,-1.12817,8,3.62,2023-12-12 09:30:09+00:00,gps,50.73334,-1.12845,57,6.0,14.07,282.55203,gps [GPS],00:00:01,11.7,0,,,,False,32 / 33,5696,17206.7,-,1.3,1.1,0.8,-,-,Ship,09:30:09 GMT,30:08.6,30:04.8,30:04.8,50.65,31.47,100,4501.0
50.73332,-1.12835,8,3.7,2023-12-12 09:30:10+00:00,gps,50.73337,-1.12865,57,6.0,14.12,283.0668,gps [GPS],00:00:01,13.1,0,,,,False,33 / 33,5697,17219.8,-,1.4,1.1,0.8,-,-,Ship,09:30:10 GMT,30:09.6,30:05.8,30:05.8,50.84,31.59,100,4502.0
50.73335,-1.12854,9,3.73,2023-12-12 09:30:11+00:00,gps,50.7334,-1.12884,57,6.0,14.17,283.51602,gps [GPS],00:00:01,13.7,0,,,,False,33 / 33,5698,17233.5,-,1.3,1.1,0.8,-,-,Ship,09:30:11 GMT,30:10.6,30:06.8,30:06.9,51.01,31.7,100,4503.0
50.73339,-1.12883,9,3.07,2023-12-12 09:30:12+00:00,gps,50.73342,-1.12904,57,4.0,14.03,283.1144,gps [GPS],00:00:01,21.1,0,,,,False,35 / 35,5699,17254.6,-,1.3,1.1,0.8,-,-,Ship,09:30:12 GMT,30:11.6,30:07.9,30:07.9,50.5,31.38,100,4504.0
50.73343,-1.12905,9,2.93,2023-12-12 09:30:13+00:00,gps,50.73345,-1.12923,58,4.0,14.26,283.0542,gps [GPS],00:00:01,15.5,0,,,,False,35 / 35,5700,17270.1,-,1.3,1.1,0.8,-,-,Ship,09:30:13 GMT,30:12.6,30:08.8,30:08.9,51.35,31.9,100,4505.0
50.73346,-1.12925,9,2.89,2023-12-12 09:30:14+00:00,gps,50.73348,-1.12943,57,4.0,14.47,282.5211,gps [GPS],00:00:01,14.5,0,,,,False,33 / 34,5701,17284.6,-,1.3,1.1,0.8,-,-,Ship,09:30:14 GMT,30:13.6,30:09.8,30:09.8,52.09,32.36,100,4506.0
50.73347,-1.12937,9,3.42,2023-12-12 09:30:15+00:00,gps,50.73351,-1.12963,58,6.0,14.54,282.7461,gps [GPS],00:00:01,9.0,0,,,,False,32 / 34,5702,17293.6,-,1.4,1.1,0.8,-,-,Ship,09:30:15 GMT,30:14.6,30:10.8,30:10.9,52.36,32.53,100,4507.0
50.7335,-1.12954,10,3.63,2023-12-12 09:30:16+00:00,gps,50.73354,-1.12983,58,6.0,14.45,282.69534,gps [GPS],00:00:01,12.1,0,,,,False,33 / 34,5703,17305.7,-,1.3,1.1,0.8,-,-,Ship,09:30:16 GMT,30:15.6,30:11.8,30:11.8,52.03,32.33,100,4508.0
50.73352,-1.12973,9,3.7,2023-12-12 09:30:17+00:00,gps,50.73357,-1.13003,58,6.0,14.48,282.7397,gps [GPS],00:00:01,13.5,0,,,,False,33 / 34,5704,17319.2,-,1.4,1.2,0.8,-,-,Ship,09:30:17 GMT,30:16.6,30:12.9,30:12.9,52.12,32.39,100,4509.0
50.73355,-1.12992,9,3.73,2023-12-12 09:30:18+00:00,gps,50.7336,-1.13023,58,6.0,14.64,282.82556,gps [GPS],00:00:01,14.1,0,,,,False,33 / 34,5704,17333.3,-,1.3,1.1,0.8,-,-,Ship,09:30:18 GMT,30:17.5,30:13.8,30:13.8,52.7,32.74,100,4510.0
