t,x,y,z,time_from_sync,aligned_time,time_diff_ms,gyro_x,gyro_y,gyro_z
128.91499996185303,0.52587890625,-0.6357421875,0.66796875,95.0016667842865,95.0,1.6667842864990234,-0.54931640625,0.06103515625,0.1220703125
128.91999983787537,0.51806640625,-0.6513671875,0.64794921875,95.00666666030884,95.00500011444092,1.6665458679199219,0.244140625,-0.9765625,-0.18310546875
128.92499995231628,0.51708984375,-0.63330078125,0.61865234375,95.01166677474976,95.00999999046326,1.6667842864990234,0.54931640625,-3.11279296875,-0.3662109375
128.92999982833862,0.53662109375,-0.62890625,0.591796875,95.0166666507721,95.01500010490416,1.6665458679341327,0.06103515625,-3.60107421875,-0.18310546875
128.93499994277954,0.5458984375,-0.6279296875,0.58056640625,95.021666765213,95.01999998092651,1.6667842864848126,0.244140625,-1.3427734375,-0.18310546875
128.93999981880188,0.525390625,-0.58935546875,0.58544921875,95.02666664123537,95.02500009536742,1.6665458679483436,0.8544921875,3.2958984375,-0.48828125
128.9449999332428,0.51025390625,-0.54052734375,0.609375,95.03166675567628,95.02999997138976,1.6667842865274451,0.91552734375,7.080078125,-0.30517578125
128.94999980926514,0.4794921875,-0.595703125,0.64501953125,95.0366666316986,95.0350000858307,1.6665458678915002,-1.3427734375,2.3193359375,1.03759765625
128.95499992370603,0.50537109375,-0.63427734375,0.67041015625,95.0416667461395,95.039999961853,1.6667842864990234,-1.89208984375,-4.5166015625,0.91552734375
128.9599997997284,0.55126953125,-0.646484375,0.67822265625,95.04666662216188,95.04500007629392,1.6665458679625544,-0.8544921875,-6.40869140625,0.6103515625
128.9649999141693,0.55419921875,-0.68896484375,0.6171875,95.05166673660278,95.0499999523163,1.6667842864848126,-0.06103515625,-6.28662109375,-0.42724609375
128.96999979019165,0.56787109375,-0.63525390625,0.59375,95.05666661262512,95.05500006675722,1.666545867905711,1.52587890625,-1.64794921875,-1.220703125
128.97499990463257,0.51416015625,-0.5517578125,0.56591796875,95.06166672706604,95.05999994277954,1.6667842864990234,1.77001953125,5.9814453125,-1.15966796875
128.9799997806549,0.484375,-0.5556640625,0.59375,95.06666660308838,95.06500005722046,1.6665458679199219,-0.48828125,3.7841796875,0.0
128.98499989509585,0.501953125,-0.591796875,0.63916015625,95.07166671752933,95.07000017166138,1.6665458679483436,-1.3427734375,2.62451171875,0.79345703125
128.98999977111816,0.4951171875,-0.64306640625,0.658203125,95.07666659355164,95.07500004768372,1.6665458679199219,-1.64794921875,-0.48828125,0.6103515625
128.99499988555908,0.52294921875,-0.6396484375,0.66845703125,95.08166670799255,95.08000016212463,1.6665458679199219,0.0,-2.13623046875,0.1220703125
129.0,0.53173828125,-0.63720703125,0.64013671875,95.08666682243349,95.08500003814696,1.6667842865274451,0.30517578125,-3.0517578125,-0.18310546875
129.00499987602234,0.5341796875,-0.61083984375,0.60107421875,95.0916666984558,95.09000015258788,1.6665458679199219,1.0986328125,-3.84521484375,-0.30517578125
129.00999999046326,0.54248046875,-0.6015625,0.57275390625,95.09666681289671,95.09500002861022,1.6667842864990234,0.244140625,-2.99072265625,-0.18310546875
129.0149998664856,0.56298828125,-0.59814453125,0.59228515625,95.10166668891908,95.10000014305112,1.6665458679625544,-0.6103515625,-0.1220703125,0.1220703125
129.0199999809265,0.53857421875,-0.615234375,0.6083984375,95.10666680336,95.1050000190735,1.6667842864990234,0.0,4.7607421875,-0.18310546875
