Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,SpeedKPH,SpeedMPH,Battery,time_from_sync
50.75438,-1.24535,-3,5.62,2023-12-12 13:41:44+00:00,gps,50.75488,-1.2458,46,12.0,18.54,330.03363,gps [GPS],00:00:01,18.0,0.0,,,,False,24 / 30,1772,13482.8,-,1.6,1.4,0.8,-,-,Ship,13:41:44 GMT,13:41:44.216,13:41:39.914,13:41:39.924,66.74,41.47,73,1638.001
50.75451,-1.24548,-3,5.63,2023-12-12 13:41:45+00:00,gps,50.75501,-1.24593,45,12.0,18.5,330.01852,gps [GPS],00:00:01,17.8,0.0,,,,False,26 / 30,1773,13500.7,-,2.5,2.4,0.7,-,-,Ship,13:41:45 GMT,13:41:45.215,13:41:40.913,13:41:40.923,66.59,41.38,73,1639.001
50.75465,-1.2456,-4,5.63,2023-12-12 13:41:46+00:00,gps,50.75514,-1.24604,45,12.0,18.63,328.459,gps [GPS],00:00:01,17.7,0.0,,,,False,26 / 30,1773,13518.4,-,2.5,2.4,0.7,-,-,Ship,13:41:46 GMT,13:41:46.164,13:41:41.862,13:41:41.872,67.06,41.67,73,1640.001
50.75479,-1.24573,-4,5.63,2023-12-12 13:41:47+00:00,gps,50.75529,-1.24616,44,12.0,18.86,326.7363,gps [GPS],00:00:01,17.9,0.0,,,,False,26 / 30,1775,13536.3,-,1.8,1.6,0.8,-,-,Ship,13:41:47 GMT,13:41:47.224,13:41:42.923,13:41:42.933,67.91,42.19,73,1641.001
50.75494,-1.24585,-5,5.64,2023-12-12 13:41:48+00:00,gps,50.75543,-1.24631,44,12.0,18.67,325.07904,gps [GPS],00:00:01,18.1,0.0,,,,False,26 / 30,1776,13554.4,-,1.8,1.6,0.8,-,-,Ship,13:41:48 GMT,13:41:48.192,13:41:43.890,13:41:43.900,67.23,41.77,73,1642.001
50.75507,-1.24599,-4,5.64,2023-12-12 13:41:49+00:00,gps,50.75557,-1.24646,44,12.0,18.24,324.7191,gps [GPS],00:00:01,18.1,0.0,,,,False,29 / 31,1777,13572.5,-,1.6,1.5,0.7,-,-,Ship,13:41:49 GMT,13:41:49.242,13:41:44.941,13:41:44.951,65.65,40.79,73,1643.001
50.75521,-1.24612,-4,5.64,2023-12-12 13:41:50+00:00,gps,50.7557,-1.24658,45,12.0,17.87,325.2739,gps [GPS],00:00:01,17.8,0.0,,,,False,30 / 30,1778,13590.3,-,1.8,1.6,0.8,-,-,Ship,13:41:50 GMT,13:41:50.181,13:41:45.879,13:41:45.893,64.34,39.98,73,1644.001
50.75535,-1.24625,-4,5.64,2023-12-12 13:41:51+00:00,gps,50.75583,-1.24673,45,12.0,17.97,324.8347,gps [GPS],00:00:01,18.0,0.0,,,,False,29 / 30,1779,13608.3,-,1.6,1.5,0.7,-,-,Ship,13:41:51 GMT,13:41:51.213,13:41:46.912,13:41:46.922,64.7,40.21,73,1645.001
50.75549,-1.24639,-4,5.64,2023-12-12 13:41:52+00:00,gps,50.75597,-1.24688,45,12.0,18.08,324.9081,gps [GPS],00:00:01,18.1,0.0,,,,False,29 / 30,1780,13626.3,-,1.6,1.5,0.7,-,-,Ship,13:41:52 GMT,13:41:52.238,13:41:47.936,13:41:47.945,65.07,40.43,73,1646.001
50.75562,-1.24654,-3,5.64,2023-12-12 13:41:53+00:00,gps,50.7561,-1.24704,46,12.0,17.79,324.51965,gps [GPS],00:00:01,18.1,0.0,,,,False,29 / 29,1781,13644.4,-,1.6,1.4,0.7,-,-,Ship,13:41:53 GMT,13:41:53.192,13:41:48.890,13:41:48.900,64.05,39.8,73,1647.001
