Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,SpeedKPH,SpeedMPH,Battery,time_from_sync
50.73529,-1.15829,-2,4.46,2023-12-12 13:19:26+00:00,gps,50.73553,-1.15812,46,8.0,13.62,24.301813,gps [GPS],00:00:01,13.4,0.0,,,,False,30 / 33,434,329.4,-,1.4,1.2,0.7,-,-,Ship,13:19:26 GMT,13:19:26.228,13:19:21.927,13:19:21.937,49.02,30.46,78,300.001
50.7354,-1.1582,-2,4.46,2023-12-12 13:19:27+00:00,gps,50.73564,-1.15802,46,8.0,13.71,25.353092,gps [GPS],00:00:01,13.6,0.0,,,,False,29 / 33,434,343.0,-,1.5,1.2,0.8,-,-,Ship,13:19:27 GMT,13:19:27.135,13:19:22.834,13:19:22.839,49.35,30.66,78,301.001
50.73551,-1.15811,-2,4.46,2023-12-12 13:19:28+00:00,gps,50.73575,-1.15791,46,8.0,13.65,28.175959,gps [GPS],00:00:01,13.8,0.0,,,,False,28 / 34,435,356.8,-,1.5,1.2,0.8,-,-,Ship,13:19:28 GMT,13:19:28.128,13:19:23.826,13:19:23.831,49.13,30.53,78,302.001
50.73562,-1.15802,-2,4.46,2023-12-12 13:19:29+00:00,gps,50.73587,-1.15781,46,8.0,13.7,28.44096,gps [GPS],00:00:01,14.1,0.0,,,,False,28 / 33,437,370.9,-,1.5,1.2,0.8,-,-,Ship,13:19:29 GMT,13:19:29.175,13:19:24.873,13:19:24.885,49.32,30.65,78,303.001
50.73573,-1.15792,-2,4.46,2023-12-12 13:19:30+00:00,gps,50.73598,-1.15771,46,8.0,13.9,28.950142,gps [GPS],00:00:01,14.2,0.0,,,,False,30 / 34,438,385.1,-,1.4,1.1,0.8,-,-,Ship,13:19:30 GMT,13:19:30.253,13:19:25.951,13:19:25.959,50.05,31.1,78,304.001
50.73584,-1.15782,-2,4.46,2023-12-12 13:19:31+00:00,gps,50.73609,-1.15761,47,8.0,13.82,29.109854,gps [GPS],00:00:01,14.3,0.0,,,,False,29 / 33,439,399.3,-,1.4,1.1,0.9,-,-,Ship,13:19:31 GMT,13:19:31.191,13:19:26.890,13:19:26.899,49.76,30.92,78,305.001
50.73595,-1.15773,0,4.46,2023-12-12 13:19:32+00:00,gps,50.7362,-1.15751,48,8.0,13.95,29.17124,gps [GPS],00:00:01,14.1,0.0,,,,False,30 / 33,439,413.5,-,1.6,1.4,0.8,-,-,Ship,13:19:32 GMT,13:19:32.159,13:19:27.857,13:19:27.866,50.22,31.21,78,306.001
50.73607,-1.15763,1,4.46,2023-12-12 13:19:33+00:00,gps,50.73631,-1.15741,49,8.0,13.98,29.225758,gps [GPS],00:00:01,14.1,0.0,,,,False,30 / 33,440,427.6,-,1.4,1.2,0.8,-,-,Ship,13:19:33 GMT,13:19:33.158,13:19:28.857,13:19:28.863,50.32,31.27,78,307.001
50.73618,-1.15753,0,4.46,2023-12-12 13:19:34+00:00,gps,50.73642,-1.15731,49,8.0,14.18,29.244661,gps [GPS],00:00:01,14.2,0.0,,,,False,31 / 35,442,441.8,-,1.4,1.1,0.9,-,-,Ship,13:19:34 GMT,13:19:34.215,13:19:29.914,13:19:29.929,51.07,31.73,78,308.001
50.73629,-1.15743,0,4.46,2023-12-12 13:19:35+00:00,gps,50.73654,-1.15721,48,8.0,14.47,29.109121,gps [GPS],00:00:01,14.3,0.0,,,,False,31 / 35,443,456.0,-,1.5,1.2,0.8,-,-,Ship,13:19:35 GMT,13:19:35.196,13:19:30.894,13:19:30.904,52.1,32.37,78,309.001
