t,x,y,z,time_from_sync
1581.7699999809265,-153.65478515625,-87.47314453125,8.360595703125,1550.001666824023
1581.7749998569489,-153.072509765625,-87.4566650390625,7.8936767578125,1550.0066667000453
1581.7799999713898,-153.896484375,-87.484130859375,8.778076171875,1550.0116668144863
1581.784999847412,-153.775634765625,-87.4786376953125,8.734130859375,1550.0166666905086
1581.789999961853,-153.7811279296875,-87.484130859375,8.8055419921875,1550.0216668049495
1581.7949998378754,-153.2867431640625,-87.4786376953125,8.448486328125,1550.0266666809719
1581.7999999523165,-152.7593994140625,-87.4786376953125,8.0419921875,1550.031666795413
1581.8049998283386,-151.9189453125,-87.4676513671875,7.3333740234375,1550.0366666714351
1581.8099999427795,-151.7431640625,-87.4676513671875,7.2344970703125,1550.041666785876
1581.814999818802,-152.0672607421875,-87.4786376953125,7.657470703125,1550.0466666618986
1581.8199999332428,-152.0562744140625,-87.4786376953125,7.657470703125,1550.0516667763393
1581.8249998092651,-152.38037109375,-87.4951171875,7.987060546875,1550.0566666523616
1581.829999923706,-151.787109375,-87.4786376953125,7.4102783203125,1550.0616667668025
1581.8349997997284,-151.8804931640625,-87.484130859375,7.5146484375,1550.0666666428249
1581.8399999141693,-151.644287109375,-87.47314453125,7.27294921875,1550.0716667572658
1581.8449997901917,-152.0452880859375,-87.4896240234375,7.679443359375,1550.0766666332881
1581.8499999046326,-151.8804931640625,-87.484130859375,7.569580078125,1550.081666747729
1581.854999780655,-152.16064453125,-87.5006103515625,7.8607177734375,1550.0866666237514
1581.8599998950958,-150.84228515625,-87.47314453125,6.624755859375,1550.0916667381923
1581.8649997711182,-150.941162109375,-87.484130859375,6.7840576171875,1550.0966666142147
1581.869999885559,-150.040283203125,-87.47314453125,6.0040283203125,1550.1016667286556
1581.875,-149.9359130859375,-87.484130859375,5.9930419921875,1550.1066668430965
1581.8799998760223,-149.095458984375,-87.4566650390625,5.25146484375,1550.1116667191188
1581.8849999904633,-149.4854736328125,-87.4786376953125,5.7073974609375,1550.1166668335597
1581.8899998664856,-149.1339111328125,-87.4676513671875,5.460205078125,1550.121666709582
1581.8949999809265,-148.897705078125,-87.47314453125,5.306396484375,1550.126666824023
1581.8999998569489,-149.501953125,-87.4896240234375,5.9490966796875,1550.1316667000453
1581.9049999713898,-149.23828125,-87.47314453125,5.723876953125,1550.1366668144863
1581.909999847412,-149.688720703125,-87.484130859375,6.2127685546875,1550.1416666905086
1581.914999961853,-149.6337890625,-87.484130859375,6.21826171875,1550.1466668049495
1581.9199998378754,-150.0457763671875,-87.5006103515625,6.6741943359375,1550.1516666809719
1581.9249999523165,-150.35888671875,-87.5115966796875,7.0806884765625,1550.156666795413
1581.9299998283386,-150.3863525390625,-87.5115966796875,7.1466064453125,1550.1616666714351
1581.9349999427795,-149.853515625,-87.5006103515625,6.7236328125,1550.166666785876
1581.939999818802,-149.622802734375,-87.5006103515625,6.602783203125,1550.1716666618986
1581.9449999332428,-148.8812255859375,-87.47314453125,5.95458984375,1550.1766667763393
1581.9499998092651,-149.47998046875,-87.5006103515625,6.6082763671875,1550.1816666523616
1581.954999923706,-149.293212890625,-87.4786376953125,6.4105224609375,1550.1866667668025
1581.9599997997284,-150.1776123046875,-87.5006103515625,7.2894287109375,1550.1916666428249
1581.9649999141693,-149.425048828125,-87.484130859375,6.624755859375,1550.1966667572658
1581.9699997901917,-149.7161865234375,-87.5006103515625,7.0147705078125,1550.2016666332881
1581.9749999046326,-150.0457763671875,-87.51708984375,7.4542236328125,1550.206666747729
1581.979999780655,-149.842529296875,-87.506103515625,7.3004150390625,1550.2116666237514
1581.9849998950958,-150.6170654296875,-87.528076171875,8.173828125,1550.2166667381923
1581.9899997711182,-150.5950927734375,-87.5225830078125,8.173828125,1550.2216666142147
1581.994999885559,-151.3641357421875,-87.5445556640625,9.03076171875,1550.2266667286556
1582.0,-151.094970703125,-87.5390625,8.8055419921875,1550.2316668430965
1582.0049998760223,-151.5179443359375,-87.550048828125,9.33837890625,1550.2366667191188
1582.0099999904633,-151.534423828125,-87.5555419921875,9.4317626953125,1550.2416668335597
1582.0149998664856,-151.578369140625,-87.5555419921875,9.613037109375,1550.246666709582
1582.0199999809265,-151.5289306640625,-87.56103515625,9.6514892578125,1550.251666824023
1582.0249998569489,-152.127685546875,-87.5830078125,10.250244140625,1550.2566667000453
1582.0299999713898,-151.58935546875,-87.5555419921875,9.7064208984375,1550.2616668144863
1582.034999847412,-152.02880859375,-87.572021484375,10.140380859375,1550.2666666905086
1582.039999961853,-151.63330078125,-87.5555419921875,9.7174072265625,1550.2716668049495
1582.0449998378754,-152.259521484375,-87.5775146484375,10.316162109375,1550.2766666809719
1582.0499999523165,-152.501220703125,-87.5830078125,10.61279296875,1550.281666795413
1582.0549998283386,-152.51220703125,-87.593994140625,10.6072998046875,1550.2866666714351
1582.0599999427795,-152.567138671875,-87.5994873046875,10.755615234375,1550.291666785876
1582.064999818802,-152.413330078125,-87.60498046875,10.634765625,1550.2966666618986
1582.0699999332428,-152.698974609375,-87.615966796875,11.0028076171875,1550.3016667763393
1582.0749998092651,-152.6385498046875,-87.6104736328125,10.9368896484375,1550.3066666523616
1582.079999923706,-153.555908203125,-87.6324462890625,11.953125,1550.3116667668025
1582.0849997997284,-152.9681396484375,-87.615966796875,11.3873291015625,1550.3166666428249
1582.0899999141693,-153.61083984375,-87.637939453125,12.139892578125,1550.3216667572658
1582.0949997901917,-152.7044677734375,-87.615966796875,11.31591796875,1550.3266666332881
1582.0999999046326,-153.1329345703125,-87.637939453125,11.7333984375,1550.331666747729
1582.104999780655,-152.0068359375,-87.593994140625,10.61279296875,1550.3366666237514
1582.1099998950958,-152.6055908203125,-87.615966796875,11.1895751953125,1550.3416667381923
1582.1149997711182,-151.9244384765625,-87.5885009765625,10.5029296875,1550.3466666142147
1582.119999885559,-152.1002197265625,-87.5994873046875,10.6842041015625,1550.3516667286556
1582.125,-151.8035888671875,-87.5994873046875,10.4150390625,1550.3566668430965
1582.1299998760223,-151.6937255859375,-87.60498046875,10.30517578125,1550.3616667191188
1582.1349999904633,-151.85302734375,-87.6104736328125,10.491943359375,1550.3666668335597
1582.1399998664856,-151.962890625,-87.615966796875,10.5633544921875,1550.371666709582
1582.1449999809265,-151.72119140625,-87.6214599609375,10.382080078125,1550.376666824023
1582.1499998569489,-151.4739990234375,-87.6214599609375,10.17333984375,1550.3816667000453
1582.1549999713898,-151.3531494140625,-87.626953125,10.12939453125,1550.3866668144863
1582.159999847412,-151.28173828125,-87.6434326171875,10.096435546875,1550.3916666905086
1582.164999961853,-151.160888671875,-87.64892578125,10.052490234375,1550.3966668049495
1582.1699998378754,-151.0565185546875,-87.6544189453125,9.964599609375,1550.4016666809719
1582.1749999523165,-151.864013671875,-87.681884765625,10.799560546875,1550.406666795413
1582.1799998283386,-150.8477783203125,-87.64892578125,9.7833251953125,1550.4116666714351
1582.1849999427795,-151.7816162109375,-87.681884765625,10.733642578125,1550.416666785876
1582.189999818802,-150.8367919921875,-87.64892578125,9.766845703125,1550.4216666618986
1582.1949999332428,-151.6278076171875,-87.681884765625,10.5523681640625,1550.4266667763393
1582.1999998092651,-150.765380859375,-87.6708984375,9.744873046875,1550.4316666523616
1582.204999923706,-150.4632568359375,-87.6708984375,9.4866943359375,1550.4366667668025
1582.2099997997284,-150.09521484375,-87.6708984375,9.1790771484375,1550.4416666428249
1582.2149999141693,-150.2215576171875,-87.6873779296875,9.33837890625,1550.4466667572658
1582.2199997901917,-149.5733642578125,-87.6708984375,8.7451171875,1550.4516666332881
1582.2249999046326,-149.4580078125,-87.6763916015625,8.6846923828125,1550.456666747729
1582.229999780655,-149.26025390625,-87.6763916015625,8.5748291015625,1550.4616666237514
1582.2349998950958,-149.1668701171875,-87.6873779296875,8.5528564453125,1550.4666667381923
1582.2399997711182,-147.9693603515625,-87.64892578125,7.459716796875,1550.4716666142147
1582.244999885559,-147.996826171875,-87.6654052734375,7.5640869140625,1550.4766667286556
1582.25,-148.68896484375,-87.6983642578125,8.316650390625,1550.4816668430965
1582.2549998760223,-148.2659912109375,-87.681884765625,7.9156494140625,1550.4866667191188
1582.2599999904633,-148.6285400390625,-87.6983642578125,8.32763671875,1550.4916668335597
1582.2649998664856,-148.260498046875,-87.681884765625,7.965087890625,1550.496666709582
1582.2699999809265,-149.183349609375,-87.71484375,8.909912109375,1550.501666824023
1582.2749998569489,-148.46923828125,-87.7093505859375,8.2891845703125,1550.5066667000453
1582.2799999713898,-148.20556640625,-87.7203369140625,8.096923828125,1550.5116668144863
1582.284999847412,-147.4365234375,-87.7093505859375,7.459716796875,1550.5166666905086
1582.289999961853,-147.01904296875,-87.71484375,7.174072265625,1550.5216668049495
1582.2949998378754,-146.3818359375,-87.69287109375,6.6302490234375,1550.5266666809719
1582.2999999523165,-146.7279052734375,-87.7093505859375,7.0367431640625,1550.531666795413
1582.3049998283386,-146.370849609375,-87.703857421875,6.7730712890625,1550.5366666714351
1582.3099999427795,-146.5081787109375,-87.71484375,6.9927978515625,1550.541666785876
1582.314999818802,-146.31591796875,-87.71484375,6.9158935546875,1550.5466666618986
1582.3199999332428,-145.975341796875,-87.7203369140625,6.70166015625,1550.5516667763393
1582.3249998092651,-146.1126708984375,-87.7423095703125,6.92138671875,1550.5566666523616
1582.329999923706,-145.9478759765625,-87.7313232421875,6.756591796875,1550.5616667668025
1582.3349997997284,-146.865234375,-87.7642822265625,7.7178955078125,1550.5666666428249
1582.3399999141693,-146.964111328125,-87.7642822265625,7.7838134765625,1550.5716667572658
