t,x,y,z,time_from_sync,aligned_time,time_diff_ms
1746.7699999809265,0.9541015625,-0.33642578125,0.0048828125,1715.001666824023,1715.0,1.666824023004665
1746.7749998569489,0.80419921875,0.3662109375,-0.0859375,1715.0066667000451,1715.005000114441,1.6665856041981897
1746.7799999713898,0.681640625,-0.52685546875,-0.2177734375,1715.0116668144865,1715.0099999904637,1.6668240227772912
1746.784999847412,0.6826171875,0.4189453125,0.00390625,1715.0166666905086,1715.0150001049042,1.6665856044255634
1746.789999961853,0.62939453125,-0.4306640625,0.1396484375,1715.0216668049495,1715.0199999809265,1.666824023004665
1746.7949998378754,0.92626953125,0.568359375,0.0947265625,1715.026666680972,1715.0250000953674,1.666585604652937
1746.7999999523165,0.587890625,-0.4365234375,0.08984375,1715.031666795413,1715.0299999713898,1.6668240232320386
1746.8049998283386,0.99658203125,0.27392578125,-0.060546875,1715.0366666714351,1715.0350000858307,1.6665856044255634
1746.8099999427795,0.7568359375,-0.29736328125,-0.08447265625,1715.041666785876,1715.039999961853,1.666824023004665
1746.814999818802,0.9287109375,0.4111328125,0.0283203125,1715.0466666618986,1715.045000076294,1.666585604652937
1746.8199999332428,0.67724609375,-0.42431640625,0.19677734375,1715.0516667763393,1715.0499999523165,1.6668240227772912
1746.8249998092651,0.97119140625,-0.15478515625,0.16552734375,1715.0566666523616,1715.0550000667572,1.6665856044255634
1746.829999923706,0.59033203125,-0.001953125,-0.0068359375,1715.0616667668023,1715.0599999427795,1.6668240227772912
1746.8349997997284,1.06201171875,-0.09326171875,-0.06396484375,1715.0666666428249,1715.0650000572205,1.6665856044255634
1746.8399999141693,0.86767578125,0.07470703125,-0.173828125,1715.0716667572658,1715.0700001716614,1.6665856044255634
1746.8449997901917,1.0009765625,0.0009765625,-0.0244140625,1715.076666633288,1715.0750000476835,1.6665856044255634
1746.8499999046326,0.8046875,0.02294921875,-0.0048828125,1715.081666747729,1715.0800001621246,1.6665856044255634
1746.854999780655,1.166015625,0.0,0.13525390625,1715.0866666237514,1715.085000038147,1.6665856044255634
1746.8599998950958,1.02978515625,0.087890625,0.0634765625,1715.0916667381923,1715.090000152588,1.6665856044255634
1746.8649997711182,1.03955078125,-0.09765625,-0.02294921875,1715.0966666142149,1715.0950000286102,1.666585604652937
1746.869999885559,0.9931640625,0.111328125,-0.083984375,1715.1016667286556,1715.1000001430511,1.6665856044255634
1746.875,0.96728515625,-0.37060546875,-0.00830078125,1715.1066668430965,1715.1050000190735,1.666824023004665
1746.8799998760223,1.1416015625,0.3828125,-0.09765625,1715.1116667191188,1715.1100001335144,1.6665856044255634
1746.8849999904633,1.01904296875,-0.43505859375,-0.09912109375,1715.1166668335595,1715.1150000095367,1.6668240227772912
1746.8899998664856,1.044921875,0.3701171875,-0.1005859375,1715.121666709582,1715.120000123978,1.6665856041981897
1746.8949999809265,1.08154296875,-0.4453125,-0.06005859375,1715.126666824023,1715.125,1.666824023004665
1746.8999998569489,1.32177734375,-0.19189453125,-0.00830078125,1715.1316667000451,1715.130000114441,1.6665856041981897
1746.9049999713898,1.138671875,0.400390625,-0.19384765625,1715.1366668144865,1715.1349999904637,1.6668240227772912
1746.909999847412,1.3125,-0.27197265625,-0.0068359375,1715.1416666905086,1715.1400001049042,1.6665856044255634
1746.914999961853,1.20068359375,0.2783203125,-0.169921875,1715.1466668049495,1715.1449999809265,1.666824023004665
1746.9199998378754,1.40673828125,-0.32080078125,-0.046875,1715.151666680972,1715.1500000953674,1.666585604652937
1746.9249999523165,1.17138671875,0.27685546875,-0.203125,1715.156666795413,1715.1549999713898,1.6668240232320386
1746.9299998283386,1.2763671875,-0.16455078125,-0.02392578125,1715.1616666714351,1715.1600000858307,1.6665856044255634
1746.9349999427795,1.15478515625,0.14306640625,-0.10400390625,1715.166666785876,1715.164999961853,1.666824023004665
1746.939999818802,1.23046875,-0.15234375,0.02978515625,1715.1716666618986,1715.170000076294,1.666585604652937
1746.9449999332428,0.9775390625,0.1337890625,-0.06396484375,1715.1766667763393,1715.1749999523165,1.6668240227772912
1746.9499998092651,1.0302734375,-0.21484375,-0.04345703125,1715.1816666523616,1715.1800000667572,1.6665856044255634
1746.954999923706,1.04296875,0.271484375,-0.00537109375,1715.1866667668023,1715.1849999427795,1.6668240227772912
1746.9599997997284,0.79052734375,-0.15673828125,0.0458984375,1715.1916666428249,1715.1900000572205,1.6665856044255634
1746.9649999141693,0.98046875,0.3115234375,0.0556640625,1715.1966667572658,1715.1950001716614,1.6665856044255634
1746.9699997901917,0.865234375,-0.25341796875,0.0068359375,1715.201666633288,1715.2000000476835,1.6665856044255634
1746.9749999046326,0.9501953125,-0.15869140625,-0.0244140625,1715.206666747729,1715.2050001621246,1.6665856044255634
1746.979999780655,0.78564453125,0.2314453125,-0.10546875,1715.2116666237514,1715.210000038147,1.6665856044255634
1746.9849998950958,1.0830078125,-0.27392578125,0.04541015625,1715.2166667381923,1715.215000152588,1.6665856044255634
1746.9899997711182,0.87109375,0.33642578125,-0.03662109375,1715.2216666142149,1715.2200000286102,1.666585604652937
1746.994999885559,0.98095703125,-0.4228515625,0.0947265625,1715.2266667286556,1715.2250001430511,1.6665856044255634
1747.0,0.71533203125,0.234375,-0.1181640625,1715.2316668430965,1715.2300000190735,1.666824023004665
1747.0049998760223,0.9638671875,-0.2978515625,-0.080078125,1715.2366667191188,1715.2350001335144,1.6665856044255634
1747.0099999904633,0.7490234375,0.27685546875,-0.11279296875,1715.2416668335595,1715.2400000095367,1.6668240227772912
1747.0149998664856,0.9609375,-0.5224609375,0.1337890625,1715.246666709582,1715.245000123978,1.6665856041981897
1747.0199999809265,0.75439453125,0.34033203125,-0.01513671875,1715.251666824023,1715.25,1.666824023004665
1747.0249998569489,0.53515625,-0.09228515625,-0.0126953125,1715.2566667000451,1715.255000114441,1.6665856041981897
1747.0299999713898,0.8955078125,-0.01708984375,-0.0498046875,1715.2616668144865,1715.2599999904637,1.6668240227772912
1747.034999847412,0.69873046875,-0.14990234375,-0.11669921875,1715.2666666905086,1715.2650001049042,1.6665856044255634
1747.039999961853,0.919921875,0.2275390625,0.02783203125,1715.2716668049495,1715.2699999809265,1.666824023004665
1747.0449998378754,0.74853515625,-0.12451171875,0.2099609375,1715.276666680972,1715.2750000953674,1.666585604652937
1747.0499999523165,0.97412109375,-0.2783203125,0.09423828125,1715.281666795413,1715.2799999713898,1.6668240232320386
1747.0549998283386,0.90673828125,0.22216796875,-0.025390625,1715.2866666714351,1715.2850000858307,1.6665856044255634
1747.0599999427795,0.9853515625,-0.33203125,0.02197265625,1715.291666785876,1715.289999961853,1.666824023004665
1747.064999818802,0.86474609375,0.20361328125,-0.16796875,1715.2966666618986,1715.295000076294,1.666585604652937
1747.0699999332428,0.95556640625,-0.22998046875,-0.11083984375,1715.3016667763393,1715.2999999523165,1.6668240227772912
1747.0749998092651,0.91796875,0.32958984375,-0.1201171875,1715.3066666523616,1715.3050000667572,1.6665856044255634
1747.079999923706,1.099609375,-0.40380859375,0.09521484375,1715.3116667668023,1715.3099999427795,1.6668240227772912
1747.0849997997284,1.0205078125,0.3525390625,-0.0751953125,1715.3166666428249,1715.3150000572205,1.6665856044255634
1747.0899999141693,1.0244140625,-0.31005859375,-0.07373046875,1715.3216667572658,1715.3200001716614,1.6665856044255634
1747.0949997901917,1.0078125,0.31884765625,-0.15869140625,1715.326666633288,1715.3250000476835,1.6665856044255634
1747.0999999046326,0.84521484375,-0.0400390625,-0.0654296875,1715.331666747729,1715.3300001621246,1.6665856044255634
1747.104999780655,1.1142578125,0.03125,0.03466796875,1715.3366666237514,1715.335000038147,1.6665856044255634
1747.1099998950958,0.87890625,-0.15625,-0.0380859375,1715.3416667381923,1715.340000152588,1.6665856044255634
1747.1149997711182,1.16845703125,0.26708984375,-0.0625,1715.3466666142149,1715.3450000286102,1.666585604652937
1747.119999885559,1.02099609375,-0.31298828125,-0.05908203125,1715.3516667286556,1715.3500001430511,1.6665856044255634
1747.125,1.18896484375,-0.185546875,0.09423828125,1715.3566668430965,1715.3550000190735,1.666824023004665
1747.1299998760223,1.25537109375,0.162109375,0.05615234375,1715.3616667191188,1715.3600001335144,1.6665856044255634
1747.1349999904633,1.25927734375,-0.13623046875,-0.03466796875,1715.3666668335595,1715.3650000095367,1.6668240227772912
1747.1399998664856,1.26953125,0.16064453125,-0.021484375,1715.371666709582,1715.370000123978,1.6665856041981897
1747.1449999809265,1.12255859375,-0.0322265625,-0.080078125,1715.376666824023,1715.375,1.666824023004665
1747.1499998569489,1.16845703125,0.138671875,-0.13916015625,1715.3816667000451,1715.380000114441,1.6665856041981897
1747.1549999713898,1.20556640625,-0.05419921875,-0.07080078125,1715.3866668144865,1715.3849999904637,1.6668240227772912
1747.159999847412,1.126953125,0.1875,-0.119140625,1715.3916666905086,1715.3900001049042,1.6665856044255634
1747.164999961853,1.2060546875,-0.1572265625,-0.10009765625,1715.3966668049495,1715.3949999809265,1.666824023004665
