Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,SpeedKPH,SpeedMPH,Battery,time_from_sync,aligned_time,time_diff_ms
50.76241,-1.25957,1,4.71,2023-12-12 13:43:01+00:00,gps,50.76256,-1.2601,50,8.0,16.85,294.0773,gps [GPS],00:00:01,21.8,0.0,,,,False,29 / 30,1849,14852.2,-,1.6,1.4,0.7,-,-,Ship,13:43:01 GMT,13:43:01.236,13:42:56.934,13:42:56.946,60.65,37.69,72,1715.001,1715.0,0.9999999999763531
50.76241,-1.25957,1,4.71,2023-12-12 13:43:01+00:00,gps,50.76256,-1.2601,50,8.0,16.85,294.0773,gps [GPS],00:00:01,21.8,0.0,,,,False,29 / 30,1849,14852.2,-,1.6,1.4,0.7,-,-,Ship,13:43:01 GMT,13:43:01.236,13:42:56.934,13:42:56.946,60.65,37.69,72,1715.001,1715.005000114441,4.000114440941616
50.76241,-1.25957,1,4.71,2023-12-12 13:43:01+00:00,gps,50.76256,-1.2601,50,8.0,16.85,294.0773,gps [GPS],00:00:01,21.8,0.0,,,,False,29 / 30,1849,14852.2,-,1.6,1.4,0.7,-,-,Ship,13:43:01 GMT,13:43:01.236,13:42:56.934,13:42:56.946,60.65,37.69,72,1715.001,1715.0099999904637,8.99999046373523
50.76241,-1.25957,1,4.71,2023-12-12 13:43:01+00:00,gps,50.76256,-1.2601,50,8.0,16.85,294.0773,gps [GPS],00:00:01,21.8,0.0,,,,False,29 / 30,1849,14852.2,-,1.6,1.4,0.7,-,-,Ship,13:43:01 GMT,13:43:01.236,13:42:56.934,13:42:56.946,60.65,37.69,72,1715.001,1715.0150001049042,14.000104904198452
50.76241,-1.25957,1,4.71,2023-12-12 13:43:01+00:00,gps,50.76256,-1.2601,50,8.0,16.85,294.0773,gps [GPS],00:00:01,21.8,0.0,,,,False,29 / 30,1849,14852.2,-,1.6,1.4,0.7,-,-,Ship,13:43:01 GMT,13:43:01.236,13:42:56.934,13:42:56.946,60.65,37.69,72,1715.001,1715.0199999809265,18.99998092653732
50.76248,-1.25981,1,4.58,2023-12-12 13:43:02+00:00,gps,50.76262,-1.26032,49,8.0,16.61,294.31964,gps [GPS],00:00:01,18.8,0.0,,,,False,29 / 30,1850,14871.0,-,1.5,1.4,0.7,-,-,Ship,13:43:02 GMT,13:43:02.207,13:42:57.905,13:42:57.934,59.81,37.16,72,1716.001,1715.9850001335144,15.999866485572056
50.76248,-1.25981,1,4.58,2023-12-12 13:43:02+00:00,gps,50.76262,-1.26032,49,8.0,16.61,294.31964,gps [GPS],00:00:01,18.8,0.0,,,,False,29 / 30,1850,14871.0,-,1.5,1.4,0.7,-,-,Ship,13:43:02 GMT,13:43:02.207,13:42:57.905,13:42:57.934,59.81,37.16,72,1716.001,1715.9900000095367,10.999990463233189
50.76248,-1.25981,1,4.58,2023-12-12 13:43:02+00:00,gps,50.76262,-1.26032,49,8.0,16.61,294.31964,gps [GPS],00:00:01,18.8,0.0,,,,False,29 / 30,1850,14871.0,-,1.5,1.4,0.7,-,-,Ship,13:43:02 GMT,13:43:02.207,13:42:57.905,13:42:57.934,59.81,37.16,72,1716.001,1715.995000123978,5.999876022087847
50.76248,-1.25981,1,4.58,2023-12-12 13:43:02+00:00,gps,50.76262,-1.26032,49,8.0,16.61,294.31964,gps [GPS],00:00:01,18.8,0.0,,,,False,29 / 30,1850,14871.0,-,1.5,1.4,0.7,-,-,Ship,13:43:02 GMT,13:43:02.207,13:42:57.905,13:42:57.934,59.81,37.16,72,1716.001,1716.0,0.9999999999763531
50.76248,-1.25981,1,4.58,2023-12-12 13:43:02+00:00,gps,50.76262,-1.26032,49,8.0,16.61,294.31964,gps [GPS],00:00:01,18.8,0.0,,,,False,29 / 30,1850,14871.0,-,1.5,1.4,0.7,-,-,Ship,13:43:02 GMT,13:43:02.207,13:42:57.905,13:42:57.934,59.81,37.16,72,1716.001,1716.005000114441,4.000114440941616
50.76248,-1.25981,1,4.58,2023-12-12 13:43:02+00:00,gps,50.76262,-1.26032,49,8.0,16.61,294.31964,gps [GPS],00:00:01,18.8,0.0,,,,False,29 / 30,1850,14871.0,-,1.5,1.4,0.7,-,-,Ship,13:43:02 GMT,13:43:02.207,13:42:57.905,13:42:57.934,59.81,37.16,72,1716.001,1716.0099999904637,8.99999046373523
50.76248,-1.25981,1,4.58,2023-12-12 13:43:02+00:00,gps,50.76262,-1.26032,49,8.0,16.61,294.31964,gps [GPS],00:00:01,18.8,0.0,,,,False,29 / 30,1850,14871.0,-,1.5,1.4,0.7,-,-,Ship,13:43:02 GMT,13:43:02.207,13:42:57.905,13:42:57.934,59.81,37.16,72,1716.001,1716.0150001049042,14.000104904198452
50.76248,-1.25981,1,4.58,2023-12-12 13:43:02+00:00,gps,50.76262,-1.26032,49,8.0,16.61,294.31964,gps [GPS],00:00:01,18.8,0.0,,,,False,29 / 30,1850,14871.0,-,1.5,1.4,0.7,-,-,Ship,13:43:02 GMT,13:43:02.207,13:42:57.905,13:42:57.934,59.81,37.16,72,1716.001,1716.0199999809265,18.99998092653732
50.76254,-1.26004,1,4.52,2023-12-12 13:43:03+00:00,gps,50.76268,-1.26053,49,8.0,16.73,294.44742,gps [GPS],00:00:01,17.5,0.0,,,,False,28 / 30,1851,14888.5,-,1.5,1.4,0.7,-,-,Ship,13:43:03 GMT,13:43:03.195,13:42:58.893,13:42:58.902,60.23,37.42,72,1717.001,1716.9850001335144,15.999866485572056
50.76254,-1.26004,1,4.52,2023-12-12 13:43:03+00:00,gps,50.76268,-1.26053,49,8.0,16.73,294.44742,gps [GPS],00:00:01,17.5,0.0,,,,False,28 / 30,1851,14888.5,-,1.5,1.4,0.7,-,-,Ship,13:43:03 GMT,13:43:03.195,13:42:58.893,13:42:58.902,60.23,37.42,72,1717.001,1716.9900000095367,10.999990463233189
